"n"	"date"	"dream"
"140"	"(06/24/09)"	"Can't remember much. Just that I remember writing a story and trying to get the real name for one of the dissident state senators. He changed it to that name from something else. The setting was official, and the source seemed trustworthy. But I was skeptical, as always."
"141"	"(06/24/09)"	"I was in the house we lived in during my young teens, or a place like it, and we were all locked in and scared. It was raining out, and my god, there were zombies everywhere. Society was still functional, but we weren't sure where they would be next. I knew I had to go out somewhere to get supplies, but nobody was sure what money was worth anymore. Food was scarce. I was also reporting on a story. There were other people in the compound. My family was there. I was more worried about them -- protecting them, keeping them healthy and safe. I remember looking out the back sliding glass door and thinking it was not secure, and could easily break. The view from the 2nd story deck was better, and the suburbs all around looked gray and dead. The roads would be hazardous. The public was scared and irrational and self-centered. I didn't want to deal with them, but knew I had to for the story and to get supplies."
"142"	"(06/28/09)"	"She was wearing a red dress. Blonde. A porn star or actress. I was leaving a downstairs office and she was saying goodbye. I was going to, or wanted to, meet her later. She said she had a scene. What kind? Probably hard core. I lied and told her I wanted to hear about it. She was just getting out of makeup. Room 6, floor something or the other. The building was made from brown bricks, like the college campus in the town where I went to high school. It was square, built around an open courtyard. I opened the door and saw her in a salon chair in front of a mirror getting done up by a stylist."
"143"	"(06/28/09)"	"I went back to the arts center in my high school. A new black theater teacher was running 12th night. I was dressed in costume. I had to prove that I was a former student several times over. I remember standing near the stage, unsure of what my role or lines would be this time. I was frustrated with the lack of direction she was giving, and the procedural rigmarole of her letting me into the theater. I was visiting a family on the water front. it was a nice place. They'd taken to me, even though I barely knew them."
"144"	"(07/05/09)"	"Dreamed that I was in the newsroom of the newspaper where I now work, near my desk. I was facing the wall, however. And I was stressing working on a series of stories. Professor Betsy Childers came up and said I had cashed an $80 check in her name, and wanted to check up on it. I logged into my computer and checked my bank account. Jeff Harr and Bob Traux (former editors) came over and chatted. Jeff asked me to pull up my list of stories. There was a long list. I thought that it wasn't quantity that mattered, but Jeff seemed to think so. He was impressed, however. I was on a research boat or something like it along this deep part of the Amazon. I wanted to get a canoe with a friend to go down and help with the water lettus cleanup, but really, just wanted to venture out away from the camp -- which was like a swamp-like version of my desk. My place in the swamp eventually turned into my work area at the newspaper where I now work. I was writing that story, and there were pictures of nude girls in a long row in the file leading down. They were part inspiration, part topic for the story. Emily (intern who I'd made out with and was flirting with) was IMing me via google chat."
"145"	"(07/05/09)"	"Later things changed into a warehouse/factory setting. There were peopling hanging around milling about. Caity Norton (an artist who I knew from home who went to an art school near where I now work) was there for some reason. I asked her to consult with me about a web site thing I was doing. She was sidling up like that drunk blonde chick from the train the night before. It had to do with me trying to write a story about a massive train station that people had turned into a picnic area. The only light came from long banks of far-away florescent lights, and everything was rusty. The picnic tables, the ground, even the walls and ceiling. The whole cavernous place reminded me of a rusty manhole cover with calcified drippings all over it. The place was shaped like a hangar, and the floor was pebbled and wet (almost like bumpy terrazzo). In the dim distance there were chunky steel grates blocking passages leading to god knows where. Caity comes in as I'm sitting at a round stone table trying to post my story to the newspaper's Web site. I'm having trouble, and she sits down and offers advice. I don't know if it worked or not, because I woke up."
"146"	"(07/09/09)"	"My mother called and said my brother Gerald had a sudden heart attack. I thought that was surprising, as he is 21 and healthy and active. I thought at first it wasn't as bad as she made it out to be, since she tends to blow things out of proportion. I went home -- a long way, but compressed for me in time -- and met them at the hospital. The doctors were hesitant to come out. I knew then that trouble was in the air. A rage, worry and panic took over. And I could not let what they were suggesting happen. I tore through the hallway and pushed open the double doors to the bay. There were many beds in a row, curtains around them, and very dim in the light. At the end of the room, there were several people wearing scrubs and masks around a hospital bed set against the wall horizontally. Gerald was there, and he was laying still. I ran over and started yelling at him. Dammit, Gerald, wake the hell up. Come on. You're better than this. I put my hand on his head. He had long hair like he had when we were kids. I tousled his hair. Then he began to stir. He turned over.  I could see the blood-stained spot on his hospital gown where the doctors had performed surgery. He turned over. I thought that wasn't good for him. He was thrashing and rolling around. But at least he was no longer flat lined and gray. Get up, Gerald. Then I woke up. "
"147"	"(07/10/09)"	"What began as a trip to a vacation type place, like a big group trip to a bungalow near the beach or woods, turned into a somewhat stressful social interaction. There was that pressure to hook up. But the girl in graphics at the newspaper where I work came on to me. She basically undressed in front of me and wanted me to take her. She was inexperienced, but very willing. At first we were in a tucked away corner outside the building. Near a stone path through the grass and trees, perhaps just beyond the rise leading to the beach. I lay down on top of her and remember her parts were very taut and supple. All of them. I kissed down her body, but when I got to her leg, it seemed like she had some surgery to her bones to make them longer, as if she were insecure and wanted to be taller. I kissed part of the leg, and then wanted to spit, as if the bone graft had come off in my mouth. I overlooked this and we went back to a room. Here I teased her with my dick, feeling on her with my hands and mouth. She was very small in my arms. I was so turned on by being able to completely wrap around her. I put my dick in her, but didn't press on too much. I didn't want to finish too soon. I wanted to relish in her petite freshness. She sprang up and straddled me and I was standing up. I lay her on the floor, and as I pressed deeper, we scooted down the hallway, me pressing in her on her back. She was yelling for more, deeper, harder. I obliged until she came. Then when I tried to double down and cum myself, I woke up."
"148"	"(07/12/09)"	"Water park. Friends went off; place was like an amusement park. Chantalle (a friend I sleep with from time to time) was there. I was reporting on a story. I was struggling to get all the information I needed. I was surprised I was so far in. Trying to write this all from the field. It had 7 sections. I was struggling to finish the last section. I needed a quote."
"149"	"(07/12/09)"	"I was in a bar. There were portraits on the wall of award winning dogs and their families. My family was the most recent, and my dog was smiling in the middle. I was much younger. I looked like I did in high school, with long hair. It was an award for the Pulitzer for best dog."
"150"	"(07/13/09)"	"Traveling at night in a rickety boat. It's like a square, like a floating house. There are provisions, but the whole contraption, with an attached dinghy used to keep the horse, feels like it could collapse or be swallowed by the choppy sea at any moment. Where we're going, I don't exactly know -- but it feels like a necessary adventure. I didn't know my traveling companions well, but they were friendly and we had similar goals."
"151"	"(07/13/09)"	"Shipwrecked or stranded on a far-away island; much like the undiscovered islands of Hawaii or Thailand. There were vast beaches with white sand, backed up to craggy mountains covered in thick forest. It's daytime, but overcast. There were dozens of people stranded with me; they all struck me as followers, going with popular opinions. They wanted to stay and wait for rescue. But the captain of the boat who brought us over, along with a few others, decided it would be worth a shot to venture out, try to hobble to safety on the boat, which was listing in the water (and there was a horse they needed to bring with them). The only engine was one of those multi-purpose tractor engines they use in Asia that had to be hauled back aboard and attached. As the boat was beginning to take off, I jumped aboard and grabbed onto it. It sunk right away, diving down like a submarine. I thought this was a maneuver that the captain had planned, or had happened, and the captain decided to go with. The boat plunged down into the shallow bay, flipped, then pointed upward toward the surface. I was holding onto the pointed bow like a trainer at sea world on the snout of an orca. It launched toward the surface and we were suddenly away from the surface, but lost in a way. I knew it would not be wise to stay on the island -- it had plenty of wildlife, but I did not think there was enough fresh water and food to sustain such a large population for very long."
"152"	"(07/13/09)"	"The captain and the two others with us, lost and low on fuel, pulled into a vast swamp. It was a settlement, or used to be. He had known it as a port in years past, but hadn't come back in a long while. The way he came upon it was suspect -- I wasn't sure if he had actually been to this place before, or had simply heard of it, and traveled toward it based on where he guessed we were in the ocean. Or, he had simply ventured away from our stranded location with no destination in mind, and found this place by accident, only recognizing it from lore. Regardless, it was not what anyone wanted or expected. The row of buildings were still standing, but since they were made from wood, they were rotten inside and out. While the shell of wooden slats, almost black from decay, stood in the rough shape of multi-story dwellings, upon closer examination, it appeared that they would crumble if I touched any of them -- like the guts of a dead animal spills out when its tissue-thin carcass is disturbed. I get the feeling that the people who once inhabited this place suffered the same fate as the buildings. We were able to pull the boat, which looked more weathered than before, right up to the squishy bank where the houses stood. I was surprised they were built on land at all. The swamp was thick and impenetrable in every direction. It was closing in. However, there was a dog, like a Chihuahua, running around. I wondered how it got there, and how low on supplies we were -- I was willing to catch and kill it for food. But we let it go. The horse was eating from the foliage around. I was glad it was eating -- it would be difficult to keep it healthy any longer at sea. Hints that a horrible disease killed the people came into my mind."
"153"	"(07/13/09)"	"We found ourselves captured by natives. Or captured, and we had just escaped. It was in a swampy area near the shore. We were pushed up against the water. Me and perhaps two others. They were coming out of the forest all around as we were on the shore, which was covered with seaweed, leaves and sticks over the sand, all of it heavily matted, like on the edge of a mangrove thicket. My first impulse was to stand and fight. But the captain said watch out -- they had poison darts! Indeed, the darts were flying. He picked one up off the ground and showed me. There were perhaps hundreds of darts flying from the thicket toward us. They all missed. If I was hit, I didn't notice. I couldn't see the shooters, but I knew they were there, just beyond the tree line. I picked up a long, hollow bamboo reed, and picked up one of the darts from the ground, loaded it through the spongy back cover of the bamboo, and fired it back in the direction of the attackers. It hit him, and he reacted in disbelief. He emerged from the brush and fired back at me. I didn't know how long it would take for the poison to take hold, or if it had been washed off when it stuck into the ground before I picked it up.  I dodged multiple darts. Then another warrior came out of the brush, this time with a spear. I ran at him, from the side, and wrestled his spear away and turned it on him. With this weapon, I attacked perhaps two more who came from the trees, stabbing and slashing. They went away and we were ok, for the time being. I looked at my fellows with a sort of, I told you so -- we could fight them off, see?"
"154"	"(07/13/09)"	"Wound up back on that first island. Things have digressed into chaos. This might have happened before the other things; I don't remember. There were people trying to take control. And there may have been foreign people, with much better technology, trying to take control of the island also. There were teams. My team was few in number, and not prepared. We didn't even know there would be such conflict. I made the best of the situation and acquired several weapons by theft or force from the other side. I wanted to resolve this without violence. My guns -- an assault rifle, sub machine gun, laser pistol and a .50 cal barrel -- looked intimidating. But I knew they were all very low on ammo. I had to use them to maximum effect. I told the bad guys, led by a witch like woman in a torn black dress and long black hair, that they should all back down -- I had firepower and could use it. I flashed the assault rifle, which shot laser type beams. She said she wasn't afraid and her people moved in. I said ok , that's it. I pulled out the big sniper rifle and began firing at them. I wanted to save the more affective assault rifle for when I might actually need it. I was hoping the much bigger and louder .50 cal sniper rifle would scare them off. It didn't. The bullets, white tracers showing the trajectory, zoomed all around them, under arms, between legs, over shoulders, as they ran toward me. They never did close, and I seemed to be getting away -- but then, from high above, more much more accurate shots rang out from a ledge high above. It was one of the more advanced people raining down bullets. I got out of the way and took cover behind a rock. There I found one of their advanced wet suits, which were the color of pink coral. I didn't know how it worked, but kept it for later. I tried to fire back with my pistol, but it was too inaccurate. I didn't know how to calibrate the scope on the big sniper rifle."
"155"	"(07/13/09)"	"I had decided just to take it easy, as I had all the supplies I would need to paddle a kayak back to the mainland when the weather was right. I looked out into the distance, and saw the shadows of the scary swampland in the foreground, and in the distance, the faint shadow of safer large island or mainland. I was resting in a hammock on the beach inside a shack. It was nice out. I wanted to read my book. Then I got a call on a radio from my brother, who was out at sea and coming in -- he needed help, and was thirsty. He had a native guide with him. The two them were in a raft floundering in the surf. I didn't want to go out and waste my supplies. I filled up an empty Gatorade bottle with tap water. I was surprised there was tap water here. I threw it out to them. Then the surf brought them in on their own. He is always getting into situations like that, where he is underprepared and I have the right supplies. I look at my green kayak and mentally prepare myself for the trip back away from this island."
"156"	"(07/14/09)"	"Just a few fleeting images: I'm downtown, in what seems like the hip area of the city where I now live. I am looking for a place to eat dinner. There is a Japanese restaurant, and it's serving Sapporo on tap. I like it, but I am not sure my friends will like it. It's on the corner of an open street. There is an overarching plot, but I do not remember it."
"157"	"(07/14/09)"	"I am changing in a stall, like the open kind at some beaches. There is a local girl outside; the kind of ""regular"" person I associate with being a local. Not college educated, works a low-level service job, like retail at a big box store or waitress. She starts talking to me over the top of the stall. I am here working on something, a story for the newspaper. We hit it off well talking. She has curly brunette hair, and is attractive. She is wearing jean shorts. She comes into the stall and we press against each other. We begin to kiss and undress."
"158"	"(07/15/09)"	"About being in the office. Some Asian-Americans visiting there. being in the shack (police bureau) that doubles as a bedroom. I fall asleep when I'm supposed to be on the job. I get dressed wearing shorts. Javier (co-worker) comes in as I had just gotten ready. Checking my voicemails. Jake (a friend who lives in another state) leaves me a rambling nonsense message. There are conference rooms. Supposed to be covering something at a park but the event is scrubbed because they are afraid of graffiti -- what's the point then of the event if they are afraid? a trash boat throwing away pumpkins into the grinder. flames come out. molten metal shoots out to where I was standing behind a pole. fire hose."
"159"	"(07/16/09)"	"I was writing a story. Though the atmosphere was very informal. I started out working from the shack in the police station I cover, then found myself in the sixth avenue office. I was calling and calling the police to get more information, but the assholes wouldn't reveal anything. From a witness of the incident, I got shady details. There was a tour bus. There was an accident. Nazi KKK members were involved. It had the makings of a good story. The injured man was a fat Hispanic family man on vacation with his wife. I tried to talk to him, but his English was bad and I couldn't understand. I didn't know if he was talking in Spanish or Portuguese. Back in the office, I was trying to work, but several co-workers were more interested in going out after and making other plans for the day. I was working with Jenny Kee on the story. Matt and Kelly and Matt's girlfriend were off trying to do something in a meeting room, one of the ones with the glass walls, so I could kind of see inside. I didn't want to get involved. I was writing in a part of the office that reminded me of my bedroom. Simon, my editor, was working on a computer from the window sill. He was able to sit on the whole thing and work from a laptop. A co-worker came in and asked him something, but she annoyed him, so he snapped at her with a sexist comment. Dean, another editor, came in and said, ""Cut that out or you'll come with on the six minute walk."" I figured that meant a trip to HR. Journalists despise HR. I despise HR."
"160"	"(07/17/09)"	"Coming down from the roof of a hotel with new friends, and an acquaintance I didn't know very well and didn't much care for. Reminded me of that too-wired guy James Ginty. Creepy. Not very trustworthy. He wanted to take us to another party.  The city was dark. It was night time, but barely so. Either very early in the night, or very late. We were near the corner of two streets, my neighborhood. I didn't want to go off with this group of people. I was tired, and didn't want to deal with their idiotic drama."
"161"	"(07/17/09)"	"I was in the lobby of what seemed like the police station I cover, with the turnstiles and security check-in counter. I was waiting in line, like at the post office. Take a number and wait your turn. Though the people there seemed to all know each other, and I was new to it all. They were part of an almost cult-like summer job program. I didn't care much because I felt I was above the program, that they were likely getting scammed. But I gave them the benefit of the doubt and believed all the great things they had to say, if only so I could get in and find out the truth. I was let past the turnstile to see the program's bearded director, who reminded me of the deputy commissioner of the police department. He said I could go ahead and join the program, if only for a few days a week, if I wanted. I said sure, why not."
"162"	"(07/17/09)"	"It was night time, and I was on the south bank of river in the city where I work. It was much more forested than in real life, and narrower. It was like it had been 200 years ago. One of the little islands in the river beckoned. I had to retrieve something from there, or perhaps go as part of this job program/cult. I think it was the latter. I found a canoe, a very small one, and began to paddle over. The going was easy, and faster than I expected.. I had with me a friend, reminded me of another guy I once knew. Coming up to the heavy foliage on the bank of the island reminded me of pulling up to the bank of the island in the middle of the lake back in the town where I went to school when I was 10 to 15. We dodged branches, and when the bow of the canoe made landfall, I got out and wondered how I could secure it without a rope. I figured it would be fine, resting on the bank. The friend was skeptical of where we were going. We went uphill through these woods along the ridge in the middle of the island. There was a long log house, but with a modern interior that had new refrigerators and computers. It had screen doors. I went inside. There were many young people milling about doing something that resembled work of some kind, but I failed to see the purpose. They were adversarial toward me, as I was an outsider.  I told them I had permission to be a part of the program. Apparently they were about to move the program somewhere, and I needed to go to the new location, in a nearby city, if I was to be a part of it. They didn't tell me how to get there, but I followed one of them into a secret underground tunnel that led to the other side of the river and the suburban city, like in the nearby resort town, where the new operation was based. It had gray concrete walls and pipes, like the cellar or sewer level of a big building. The light was dim. There was a young woman wearing a tight white knit shirt or sweater toward the middle of the tunnel. She didn't see or hear me. She was doing something with items on a shelf against the wall, partially behind a support column. I knew she would try to keep me from passing through. She reminded me of Nicole, the girl who was over at my apartment the night before. Very fancy girl, with that sorority girl way of talking, but with a very regional tinge to her voice. I snuck up behind her and had a metal rod in my hand -- about the size of a large screwdriver -- for protection. I found it in the tunnel. The tunnel had all sorts of industrial type items like this on shelves. I walked up behind her and told her ""hello."" She grabbed a razor blade -- a rectangular razor blade, without a handle -- from a shelf in front of her and swiveled toward me. I didn't know how serious she was, so I grabbed her hand holding the razor. I made a threat with the rod, but she didn't seem to care or correctly called my bluff that I wasn't really going to hit her. I instead tried to get the razor from her hand and talk to her. I thought she was attractive, and felt as if her assault may have been her way of flirting. I saw myself coming across as happy go lucky and nonchalant to her utter seriousness. I was afraid she would bend her fingers to cut my hand with the razor, since I only had her by the wrist. She eventually backed off and lowered the razor. She wanted to know where I was going. I told her. She was skeptical. And we walked out of the tunnel, each eyeing each other skeptically, as if one of us could attack. I wasn't going to, but I was afraid she would. I didn't know why she saw me as a threat."
"163"	"(07/18/09)"	"There was a threat of a widespread world disaster; it would hit one time, and then we would see what would happen. Chances are, many would survive. It was not going to be the end of the world--so long as we were prepared.  I thought the threat was overblown. I was riding my bike up and down these very green streets; they reminded me of a cross between parts of a nearby city and the town where I went to high school. There was a lake from that town that I passed, but it seemed older and less maintained . The swan pens were nowhere to be seen. I knew I had ridden too far. I was going to the apartment of a friend who had a basement that would make a good bomb shelter. I turned around and pedaled back up the street. they were bumpy. made of brick; both Williamsburg and the downtown where I went to high school have that characteristic. I came upon the house, and went inside. It was very much like my own apartment. And there was a roommate there. Not my actual roommate, but Javier, a friend from work who was assigned to the same police station with me this week. He was trying to sleep in his own bed, but I was more interested in getting things ready, or at least cleaning up. The place was sort of a mess. There was a big plasma tv and it was tilted onto its side over the entertainment center."
"164"	"(07/18/09)"	"I wanted to go out and watch TV or play a game by myself, so I went outside and took the TV and a blanket with me. The place was on the edge of a park. It was very much like a park in the city where I work. benches. many people out, even in the evening. There were trees and grass. I took everything into the park. But it started to rain. It was raining for real that night, and I got caught in the downpour. I left the TV , but grabbed my blanket and ran back inside. I was in my boxers, which is why I brought the blanket and sheet to cover up and keep warm. I hoped nobody would steal the TV. I went back inside."
"165"	"(07/18/09)"	"As I was leaving my building, Sandy (a girl I met in another country who developed an unhealthy obsession) came in. She didn't see me. I was walking across the other side of the lobby. I was wearing sunglasses. I saw her come in and go to the counter, as if she had found where I live and was trying to surprise me and was asking if I lived in this building to the doorman. Instead of meeting her, I went out the revolving door. It was sunny outside. I felt bad, so I waited for her to come out. I was leaning against the building. She came out and walked passed me. I said, ""Sandy."" she turned around and acted surprised. I didn't want to see her, but I felt bad she came all this way to see me. This reminds me of the same feeling I have not looking forward to going out with this girl who asked me out the other night."
"166"	"(07/18/09)"	"I was out trying to get to a Democrats' meeting. I got a tip from my editor that it was not far -- but I had to hurry. It was a Saturday , and I had just woken up. I was not fully prepared and had not done my background research, so I headed out. I wondered if it was where the meeting had been in the past. I was near the upper west side, just north of downtown, near a big museum and art center. I looked around. I came to a college that had a campus within the city. One of those small city colleges. There was a map. It had numbered buildings. It didn't help. I called the Democrats. The person on the other line said, ""oh, it's not important this time."" I got angry. ""Look, you can't do that."" he told me where it was -- there were indeed two locations, and this one was across town. I hurried away. I thought about taking public transportation, but figured it would be faster to walk. I started turning around the iron rails leading down, but turned away. I wanted to look at a map. "
"167"	"(07/20/09)"	"I'm on a boat. It's a luxury cruise liner set to go off. But before it can do that, it's stopped by the catastrophe that has taken over the planet. A greater cataclysm inspires zombies to appear. The ship then pulls into a river. It is an island, stocked with food, and very well heeled guests expecting only a short jaunt out for a premier or something. They argue over what they're supposed to do. I'm onboard for some reason, though I don't feel a part of the crowd. How I wander this ship and don't care that I'm not allowed access to the front. I go anyway. I lean off and I see them, brown and listless. They weren't moving or attacking right off the bat."
"168"	"(07/20/09)"	"Vampire. Stuck inside with faulty Internet or computer network. Dragons. Assembling the savior device -- the little robot that downloaded into the big computer system and secretly grabbed parts as it went. Like an r2d2. Waiting for the event. The bad guys had already captured our dragons. They were waiting to die. I was one of our assets, which I thought was sad, since I wasn't battle tested."
"169"	"(07/21/09)"	"Walking around an area like a big square in the city with friends from work, including Simon. He was headed the other direction, trying to network with someone, who was heading elsewhere. He joined our group when he passed us."
"170"	"(07/21/09)"	"Trying to find someone in the woods with an infrared scope through the trees in a game like paintball. I had a partner and felt like I could win. I got one bad guy, and found another, but couldn't ID him because the campfire he started in front of him was obscuring my equipment. I couldn't recognize his heat signature."
"171"	"(07/24/09)"	"My compatriots mess up the log contraption as we're trying to make it through the swampy part of the Indian-made booby trapped path because if you step on a grave, bad things happen. We fall in, but nothing horrible happens. They took apart the trampoline type thing. In a bistro outside the city where I work. Covered. People are taking down and selling signs. I see a main thoroughfare, and then Main Street and Center Street. I live between them. Playing soccer with these kids. They're smart allecky. I score two goals. Starts off as I leave my apartment and walk past a half-soccer field set up as part of a campus behind my building. There are two Mexicans and Arabs playing there."
"172"	"(07/24/09)"	"I'm trying to get high. I think I do. Inside a place where several friends are staying. Like a hostel. I wait for a girl to get out of the bath. Another female friend helps her because we want to use the shower. She tries to do yoga."
"173"	"(07/24/09)"	"I'm riding on public transportation. I don't have a place to stay. I ride the train all the way down to the ferry. I need to shower. There is a shower on the public transport, but no light. I try to use it while moving, but it's hard. I want to watch the news and get something to drink. I walk around in a place that reminds me of Spain or somewhere out in a suburb of the city and I find a bodega with chairs on the sidewalk."
"174"	"(07/26/09)"	"I'm an architect living with my single mom, who's like Nancy from Weeds (a TV show). I meet a girl. Her mom is a spy. We hit it off immediately. We are in my house. It's a large house. I'm writing a story about the agency. That's how I meet her. She's young. Still in school. She rides in a car with me. We have sex in the hallway of a building as we're leaving. She starts it. It begins as a generic apartment building but turns into a house. Nancy comes out with a gun when the spy mom sneaks in to case the place and find out who I am. I watch her like in a movie as she snoops around my messy bedroom and closet and tries to discern things about me."
"175"	"(07/29/09)"	"There is a causeway made from gray bricks leading across a body of water. I can't see far off the edges. It is perhaps foggy. There is fauna on the banks along this causeway. The banks are muddy and there are a few trees. But it's not the most pleasant kind. There are many snakes. I am curious by them, but there are so many, it's unnerving, especially with so many under just one tree that I fell down underneath. I got up quickly, in case any were poisonous. One of them caught my eye. I couldn't believe it, because it looked like a blue-clouded python. There is no such thing as a clouded python, but there are clouded boas and clouded leopards, both exceedingly rare. The point was, I found a bluish snake that I knew was rare and a good find. I was worried the python would eat the lizards I had collected, which were lined up near the end of the causeway. Someone knocked them over and they all went running away."
"176"	"(07/29/09)"	"I am at a house I haven't been to before, but am working. There is an old professor of mine there, or an old man with some clout in my life. He is influential. He asks for my help to get away from this place. I help him out. He gives me a guidebook. I ask him how he manages his condition. He has a medical condition of some kind. He shows me a bag of weed. I laugh."
"177"	"(07/31/09)"	"I was in a part of a nearby city with a train yard and some bodegas and run down houses. I was there scouting for a movie that I was writing. The project was uncertain at first, but later I got a preview of a press release from Columbia Pictures with my name on it announcing the upcoming film, which I hadn't even written in full yet. This bothered me. There were movie industry people all around me telling me it would be fine and I shouldn't worry about the deadlines. I took their word for it, but was still worrying I wouldn't be able to turn out a good enough product in time. They had script doctors, though, I'm sure. But I didn't want them. I could get it right. This was my first movie. I got onto a bus that would take me to a new location. It was night when I got off. Chantalle (a friend I sleep with from time to time) was there. I hadn't seen her in a while. People were sitting inside drinking. It felt like a bar I know on a vacation island. It had that gritty sweet smell, like fried conch fritters and honey dressing. I went over to her and we began talking. She wrapped her arm around my neck. We went to a more private area, like a couch in the dark yard at night, and we began kissing. I remember my hand on her bare thigh. She was wearing a dress. Her skin was so soft and white. I went down on her, and she began moaning. Then, suddenly, she got up and said I can't do this with you. She ran off to her car. I didn't know why."
"178"	"(07/31/09)"	"I was in a valley filled with pine, between massive sweeping snow-capped mountains. There was a trail that led across the basin around the lake in the middle. I had a camera. There were animals that were unafraid. A red raccoon came nearby, and I began to photograph it in detail."
"179"	"(08/03/09)"	"I am working out of a place that reminds me of the EU parliament in Brussels or the area around the UN in New York. It's international and political, with all the intrigue and maneuvering and people with political capital and agendas milling about. They are gathered for a big event of some kind. I am there covering it in some capacity for the newspaper where I now work. There are several other reporters and news sources there, though I feel like I have a better grasp of the undercurrent of real stuff going on. The official line isn't what it seems. There is a summit of some kind. But also a bad plot. A very bad plot, and I feel I am being perhaps manipulated to further an end I don't know about. There are steps lining the side of a cliff, sort of like the park overlooking the UN. But much more elaborate. Made of wood, the queue at a themed Disney ride or something, with rope rails. People are lined up for their turn at something, or to be let into an event at an auditorium nearby. I cut through to get to the front. I am told to give something to someone. It is Manny Paquiao, the boxer, who is a delegate from the Philippines and a material witness in something important. It's an international bomb plot that was being planned. Outside a British ministry, where they have vast stores of underground bombs, a bomber set something off not long ago and the bomb went through the building and into the ground and set off all the explosives, causing massive damage. They were now trying to find the cause of that and keeping another similar event from happening. I felt I had to work harder, since my competition, fellow reporter Simon, who is British, inherently knew more than I did at the beginning. I felt I may have been indirectly responsible for the upcoming disaster, then realized they were just trying to keep me quiet because I had learned a terrible secret--two siblings, the product of incest, were separated from each other at birth and sent to live in foster homes -- but years later, they somehow met and got together, furthering the cycle. They were in political positions and this couldn't be revealed. Someone claimed they had video of me giving Paquiao medication that led to his heart attack. I started watching from afar as a Daniel Craig James Bond character began pursuing the real bad guys. There was action, like in bad action movies, from helicopters. Craig pulled up to a place on an ATV in full body armor, put a bullet proof vest to hang over each hand, had a gun in each hand, and walked into a warehouse and began shooting so nonchalantly."
"180"	"(08/04/09)"	"I then stopped watching the movie type thing and came back into my character. I was walking through the inside of this house that was supposed to be an after-hours hangout for the media and political elite of the place. A place to network. I remember there were pictures from past events on the walls around the balcony of the multi-story townhouse (with carpet--I thought there should have been nicer wood floors); they showed men mixing with models, and there were also those career type young women in the bunch. I wondered if they resented the models, and if the models, wearing bright lipstick and tight clothes, resented the businesswomen, since they likely represented polar opposites of feminism. I came downstairs and talked to Andy Lewis, who was a pr flak who was on my side. I talked to him about a story idea I had that I wanted to pursue. Andy was a journalism friend from college who had a pr-ish nature about him. I then started talking to Kelly Newman, one of the young copy editors at the newspaper where I now work, who I get along with well and respect, about how we both agree that the stuff on this corporate structure handout being sent around is total bullshit. ""I hate it when they create a bureaucracy that is supposed to approximate real life, but fails, and then they expect real life to conform to their bureaucracy."""
"181"	"(08/04/09)"	"I got the bill for my computer repair. They charged me $500 + a $75 fee without telling me. I was going to fight them. They said ""likely"" water damage. And I got pissed because they had no way to prove it."
"182"	"(08/05/09)"	"I was inside the building of the newspaper where I now work, though it was vastly different. It's as if the newspaper tower and the television complex nearby had merged. There were the transparent glass stairs like in the Apple store and in much of the newspaper building architecture inside, though the building was much more sprawling, low and disorganized. There was a convention going on inside. Melinda, a managing editor, was the host for the speakers coming up to the lectern to give brief speeches. My name was somehow on the list. I did not expect this. But I ran up anyway, just as my time was about to expire. I gave a brief, but heartfelt speech. Some people made sounds of agreement to what I was saying (I forget exactly what I said). I left and went down the circular steps to this basement level--a part of the newspaper's building I haven't been to before. It was lined with light hardwoods and glass and a lot of natural light still, typical renzo piano design. A girl came down the hallway. She worked here, though I hadn't seen her before. We paused and looked at each other then passed each other by."
"183"	"(08/05/09)"	"There were two girls walking behind me. They were talking about me. It didn't register, though one thought I had overheard. She came up to me. She said I'm sorry for my friend. She's like that. Though she was hitting on me too. I said I didn't mind, and asked them how things were going. The taller one (first girl to talk) asked if that happened to me a lot. A little embarrassed, I said, yeah, this is the third time this week. We kept walking and made small talk."
"184"	"(08/06/09)"	"An epic road trip following the plot to a movie. My friend Cassie accused me of losing her camera gear after I had in fact found Kirsten's on the beach and rescued it. She was just upset at herself. This was in a resort town, near the beach. Though the layout reminded me of another beach town.  There were water guns. Getting the jones dr pepper soda. Changing clothes. Fighting with the Russians. Being told I have five days to produce an epic story... and if I do, I get the investigative reporter job. Pitched to me by Karin in the newsroom. The water guns. Talking to the guy native in the resort town. Going into these kids' house for the night. Mostly girls. They like me and we tell them stories of our adventure. My companion is either my brother or a close friend."
