"n"	"dream"
"0848"	"(2006-10-26 (15)) I was at shop and Samantha was there too. I had a look at the stationery, as did she. I saw the glue that Dmitri has and his whiteout. Then I went to Mom. Bye Bye Baby was playing, so I text Calvin to tell him."
"0849"	"(2006-10-26 (15)) I was at school. Eugene and his friends were asking a teacher about something, but I don't remember what."
"0850"	"(2006-10-27 (15)) Samantha and Calvin were trying to guess who I liked. They said something about Naomi hanging around with Daryl. I said I didn't like her and they said ""Why? Does she hang out with the person you like?"""
"0851"	"(2006-10-27 (15)) There was this old car, that didn't work, that if you went into it, you would never die. Calvin and I went into the car. Nicolas walked past and ruined the process."
"0852"	"(2006-10-27 (15)) There was this weird swamp place. There was a tree there that had been covered with a sheet. There were fish in the swamp and I was scared of the big fish. It was some game I think. I had to hold up the sheet while wading through the swamp."
"0853"	"(2006-10-28 (15)) I was at a place with Mom and Ezra. I was shooting Ezra? I ran off. I ended up at this pretty garden place and was hiding behind a tree. There was a thing on the wall, covered in flowers. I walked out from behind the tree and I was then at Nana's. When I was walking back, Dmitri and someone were playing chess next to the pond, which was all different. I went back to the garden place and Darren had biscuits."
"0854"	"(2006-10-28 (15)) Calvin and I were somewhere. Elijah's pants were down."
"0855"	"(2006-10-28 (15)) I was showing Calvin photos of people from Queer as Folk (US), mainly of Ted."
"0856"	"(2006-10-29 (15)) This guy met this girl, Sarah, in a club. She was a 'bad guy'. Then they were in a carpark and he said ""Let me in your car"" and then he tried getting into the car. This black guy started walking towards the car and they got scared, but he was just asking for directions. Then there was this place near this beach. There were little plaques along the beach; one of them was 17 July 1909. There were lots of them from 2003. I was then at Nana's and she had a skipping rope of Mackenzie's. She had given it to me a while ago and asked me if I'd given it back to her yet and I said that I hadn't yet. But I didn't plan to because I didn't like and because she was always being flirty with Dmitri."
"0857"	"(2006-10-29 (15)) Dad and Ezra were eating dinner or lunch. They were eating cold sausage rolls. I didn't know how to make something and Dad got angry."
"0858"	"(2006-10-29 (15)) I was at school and the benches were all full. Seamus sat next to me and quoted me from when he sat next to me in math, ""What the hell?!"" and I said ""Boo!""."
"0859"	"(2006-10-29 (15)) I found about five kittens in the woodshed."
"0860"	"(2006-10-30 (15)) Mom was driving Ezra and I home. It was cloudy and the clouds were low. I said that I wasn't going to school because I was scared of the clouds. I gave the kittens milk."
"0861"	"(2006-10-30 (15)) I was at school and there was a petition there and other places for the legal sex age to be lowered. I was standing around with some guy, Dmitri and some other people."
"0862"	"(2006-10-31 (15)) I was at school and I had sport. Evelyn was there. Jemma, Colleen and others were annoying me. I was still feeling sick, so I went to the gate, called Mom, and walked out. Mr Norris but let me continue. The girls from before started bashing me but I got out. Calvin followed me."
"0863"	"(2006-10-31 (15)) I was at 'Mom's'. Dmitri was staying with us. I went into the room he was staying in and checked his shoe size quickly. We went out somewhere. He left me a note asking me out and left a space. I wrote ""Yes!!"" (I watched Napoleon Dynamite the day before). Calvin was trying to read it."
"0864"	"(2006-10-31 (15)) I was at home. There was a war and an army was there. Some lady was making sure they didn't kill me."
"0865"	"(2006-10-31 (15)) I was at school and it was night. I was like 'What the hell am I doing here?' and then I remembered what was happing. I got out and then went to find Mom. I called her and she said that she was in the school in a room somewhere, but it didn't have a number on the door. I found one and went in. Poppa and some guy from school were in there. We found Mom and then got caught. We got put in this room which had beds all around the outside, and all in the middle. One of the beds at the end had space for two more people so I went there. Samantha was there, but at the other end. I was looking for Dmitri but he wasn't there."
"0866"	"(2006-11-01 (15)) We were doing revision for this thing in math. I was helping Dmitri with it and then Lydia came and dragged him to this whiteboard and was trying to help him. On the board ""20 + 25/something I don't remember = 30"" was written."
"0867"	"(2006-11-01 (15)) Seamus was drawing a picture. There was something about Poker."
"0868"	"(2006-11-01 (15)) This girl got some of us to drive her and this dead girl (or a dummy) to this cliff to get rid of the dummy/girl (which were suicides). The girl practiced driving to the edge of the cliff twice and then on the third time she accidentally drove off. Then we realized she was the one killing herself. [This dream was weird, and made no sense] ."
"0869"	"(2006-11-02 (15)) I was at home standing out the front near the garage. I had said that a rocket was going to come down and one did. Then a really big one did."
"0870"	"(2006-11-02 (15)) The world got split and there was a time leap. I was in Japan. This guy was at this building. I had to have an 18th birthday party and serve and cut the cake. The guy brought two made up friends along and Calvin."
"0871"	"(2006-11-02 (15)) I was at an amusement park. I was talking to some ladies about ages and Elijah was there too. They were talking about the year he was born. There was a waterslide, which was all screwy and Elijah and some others were on it. I slipped into the water and fell down and I got in trouble. I was trying to tell Dad later but we kept getting confused. I tried to draw a diagram? One of the ladies was talking about flowers and a fairy which had something to do with birthdays. She was born the day before something that brought bad luck. Her birthday was June 7th."
"0872"	"(2006-11-03 (15)) I had this thing covering my eyes and it was really tight. My right eye started to really hurt, so I took if off and it got better."
"0873"	"(2006-11-03 (15)) I went to 'Dad's'. He had an underground house as well. Mom and Ezra were there too. He was having Vivian over so we were going to watch movies in the underground part. Jayson was there too."
"0874"	"(2006-11-04 (15)) I was at this school place and this guy got kicked out of his room for masturbating. Some other bloke was a spy. Harris Allan was at this place. There were these certain places to sit when people came in. One lady was on a piano with a kitten. A lady came in. She stopped and packed her stuff up. Samantha and I were at a table. There were cards of people from school. I wanted to find Dmitri's. Samantha found this logic problem book and some other thing she liked so we were doing that. Later somewhere else, Calvin, Evelyn and I were miming songs. One of them was Sugarbush."
"0875"	"(2006-11-05 (15)) I was at some rich persons place. There were these steps I had to walk down and I was then in the yard, which was huge. I was then in the kitchen and there was this lady there who liked me, but this guy didn't because I kept tripping over."
"0876"	"(2006-11-05 (15)) I was somewhere, outside. Everyone was at war. There was a raft and Napoleon Dynamite was playing on a TV on the raft. Some others and I went on the raft. Then it wasn't me anymore, and it was third person. The Beatles were now on the raft. Once they reached where they were going, only John Lennon and Paul McCartney were on the raft. No-one knew what happened to the others."
"0877"	"(2006-11-05 (15)) I was at school. I was in form and Samantha, Silas, Evelyn and Eugene were there. Silas was doing some weird thing with his arm. Samantha was doing handstands and she asked me something about Dmitri and I didn't know what she was talking about. I thought I had science period one, but we had sport. I said that I loved jumpers? There was also a new guy there. I then had English, but exams were on, so we had to do sport again."
"0878"	"(2006-11-07 (15)) I was at this place and I had gone back in time. There were dinosaurs, and this T-Rex killed this long necked dinosaur and then a tiger. We had a car and me and these people drove away, but the car was slow. I was climbing up a ladder, but then I was someone else. Michael Rosenbaum was at a shop."
"0879"	"(2006-11-07 (15)) I was at school and Scarlett (who was someone else at first) asked if anyone had a '3' phone. I said I did and she asked if I could use it and I said no. The girl next to me said ""Oh well, it's only Melodie"" and something about her face."
"0880"	"(2006-11-07 (15)) Calvin and I were playing Minesweeper."
"0881"	"(2006-11-08 (15)) I had some math thing. There was something about shoes and something else. Whatever it was was really hard. Seamus was there."
"0882"	"(2006-11-08 (15)) I was at 'Mom's'. I was out in these woods. A rabbit was hiding in a bigger animal's body. I cut it out. Ryan Kelley was there. I was now at home. I was near the pool and I had done a poo in there once. Ryan drew a picture of a nuclear thing because I said that it looked cool, bit he wouldn't show me and then he ran off. Dmitri was there at some point. I was at Mom's again, in the woods with someone. I had a torch and I was running back to Mom's because a Silent Hill siren was going to go off. It went off as I was shutting the door."
"0883"	"(2006-11-08 (15)) Mr Norris called me about Ezra and also about when I was sick and I had been in a car. These weird people called me and were talking about Dmitri and they called him 'Pan Tan Kohler' or something."
"0884"	"(2006-11-08 (15)) I was watching a TV show, which I think was Smallville, and Scott Lowell was in two episodes playing a relation of a hot guy in it."
"0885"	"(2006-11-09 (15)) I was at 'Nana's'. There were doors open with clues in them. There were kittens and one was mean. Aunt Sally came over. We were having fake guinea pigs for dinner and Ezra got upset about it."
"0886"	"(2006-11-09 (15)) I was at an aquarium type of shop, which had heaps of fish. Mom and Darren were there and Mom got me a nice cookie."
"0887"	"(2006-11-09 (15)) We were on these things which were nearby this steep hill. Ezra and Dad were there. We all had an XBOX 360. People were allowed to use whoever's one they wanted to, so I made sure that I was always at mine."
"0888"	"(2006-11-10 (15)) Dmitri was wearing rings, and I was disgusted and decided I didn't like him anymore."
"0889"	"(2006-11-10 (15)) I was in a bus and I held my arms out when we drove past home, while driving down Beach Road."
"0890"	"(2006-11-10 (15)) I was walking down a street. I was going for a long walk somewhere where these babies were."
"0891"	"(2006-11-11 (15)) Borat finished downloading, but I kept getting interrupted every time I went to watch it. It was good quality. I was then at a cinema and there was a video shop and a food shop. My shoes got thrown out the window and I asked this shop guy for shoes and socks. I said that I had no money, but he said it didn't matter. I went to the video shop and I was going to ask for a job. This girl had just quit because the manager was sexist or something. I was with that Eric guy from a previous dream who looked just like a young Andrew McCarthy, and we were going out. Borat was playing at the cinema and people were laughing heaps. We were in this other shop lying down under these shelves. There were ants nearby. I said that I had the movie at home and it was also going to be on Foxtel. The movie didn't start until 6pm. Mom was somewhere."
"0892"	"(2006-11-11 (15)) Dad, Ezra and I were in the car. Ezra said ""shit"". It was an accident, but then he was like 'what the hell?' and just carried on."
"0893"	"(2006-11-13 (15)) Mom had known for a while that I liked Scott Lowell and she was always teasing me about it. She went to meet someone at this hotel. Ezra found some pad that had powder on it, but it wasn't powder?"
"0894"	"(2006-11-13 (15)) This girl was in this building. It was raining and the building was getting flooded. She fell onto a car and through a sheet of glass."
"0895"	"(2006-11-13 (15)) I was at Granma's and she was buying ham for a few days in winter."
"0896"	"(2006-11-13 (15)) Dmitri and Ezra were in the office. They said something about Smallville and I said ""I like that show!"". We were discussing how easy/hard it was to understand. I got a Flake ice-cream."
"0897"	"(2006-11-13 (15)) I was watching La Haine. Mathieu Kassovitz was in it though and he looked weird. I was going through some old school books and I had written ""Haine, La"" everywhere."
"0898"	"(2006-11-14 (15)) I was at school and my voice was going. Tiny Firefly (House of 1000 Corpses) was rocking on a chair facing me and I was facing the other way. I moved and he stopped. Lorelei was there. I was trying to tell Ms Braun about my voice. I found some school photos and one was from Year 2 and Forrest was in it. I was trying to locate his last name, because I couldn't remember it (in real life, I rediscovered it in late 2007). I was then in the photo and I was looking at him close up and realized he had freckles; he was extremely 'vivid'. There were more photos and videos of me when I was young. I acted a lot like I do now."
"0899"	"(2006-11-14 (15)) There was some Urban Legend type of thing happening. People were dying the same way as some others years before. Whitney (Smallville) was in a group. There was a hot guy and I thought he was the killer, but he got stabbed. The killer was Lana (Smallville). Then she went and listened to Celine Dion in a room."
"0900"	"(2006-11-14 (15)) I was buying my own house and I was looking at one. Mom was there. Daryl and his family were there (they were looking for a house too). Mom was talking to them. We were watching Once Upon a Time in America with Ms Nesbitt. Dmitri was in my class. We had to write a script of what had happened that day and we'd all forgotten. Ezra and friends were around too."
"0901"	"(2006-11-15 (15)) Mom took me home and Dad hadn't been feeding the cats because he was too busy with Vivian."
"0902"	"(2006-11-15 (15)) I went into this room to go on the internet and I checked my phone quickly and saw that I had five messages from Mom and Dad. Someone started opening the door and I went to hide, but I thought they might go to the desk so I stood up. Eugene came in and saw me straight away and said ""You were hiding from me"" and I said ""No, I needed to look something up on the net and dropped my phone"". He was with his friends. I left and it said 'Mike Windham' on the door and I was thinking that it wasn't Mr Windham's name."
"0903"	"(2006-11-15 (15)) I was at these waterslides and my hair was wet and annoying me. Elijah and Daryl were there."
"0904"	"(2006-11-15 (15)) I was in these woods and Ezra came on the four-wheeler. He had hurt Bryson somehow. There were these gay guys nearby talking about Johnny Cash. This forest place was nice and had a rickety bridge. There were cabins."
"0905"	"(2006-11-15 (15)) I was in this classroom and we were doing some activity to do with birthdays. We were talking about people born in January and I was thinking of Eugene. I was sitting next to Selena (also born in January). I was thinking that her birthday was on the 1st. There was a power out and then we had to watch a movie. I was thinking that Calvin would be happy. There was something about Mariah."
"0906"	"(2006-11-15 (15)) Evelyn wrote down ""I'm a bit in love!"" so I wrote back ""Go Evelyn!"". I was thinking 'Yeah, with Darius'."
"0907"	"(2006-11-16 (15)) Mom's car was at home and I needed to go to Mom's, so I drove her car and I had a bit of trouble. I got there and I was talking to Mom. I suddenly realized that I didn't lock up and I was thinking of my laptop. Dad was at Mom's? Mom took me back and my laptop had just begun to burn."
"0908"	"(2006-11-17 (15)) I was at Mom's and I went down the stairs and was sitting near the back door to write down my dreams. I got up and saw these Native teenagers out the front. I locked the back door, but only the wood one and ran upstairs but they got through. Mom told Ezra and I to get some stuff and get out. We ran out and then I was like ""What about my laptop?"". Then it rewound and I got my laptop. The Natives were selling our stuff."
"0909"	"(2006-11-17 (15)) This cop woman was in love with this girl. She wanted to marry her. Someone was going to give her heaps of money if she killed her. We ran out of toilet paper, but didn't really."
"0910"	"(2006-11-17 (15)) There were dogs at this building."
"0911"	"(2006-11-17 (15)) Gizmo was on my bed at Mom's. She ran off, but came back."
"0912"	"(2006-11-18 (15)) I was at school and there was this boat. We were allowed to go on it in groups for a certain amount of time. Daryl was on before us, and then Evelyn, Calvin and I went on. We couldn't work out how to listen to music. When we left the boat we were given a score depending on how 'odd' our favourite movies were. Festen was worth 90%, and Calvin got two 100% for gay movies."
"0913"	"(2006-11-18 (15)) This lady escaped from somewhere and she had an ax. Gage (Pet Sematary) was there. The lady was whistling and walking along a balcony. The balcony led to all rooms of the houses. This girl that lived next to the lady was in love with this killer. She didn't know he was the killer though. This other girl had blue hair and she kicked her out."
"0914"	"(2006-11-18 (15)) There was a strength tester and I couldn't hit the top. I kept missing the thing you had to hit."
"0915"	"(2006-11-18 (15)) Julie Cooper (The O.C) lost her son in a fire. Then it happened again for someone else."
"0916"	"(2006-11-19 (15)) I was at a house with Ezra. There was a furnace near the window. Samantha and Calvin came on bikes. There were zombies. Someone was shooting kittens. There was vinegar in the kitchen. The police came."
"0917"	"(2006-11-19 (15)) There was a tree and Mr Ripley was doing some dance/mime thing."
"0918"	"(2006-11-19 (15)) Evelyn and her mother were somewhere. Dmitri was actually called Dmitri Collins."
"0919"	"(2006-11-20 (15)) Ezra and I were trapped in the bathroom. My hair got wet."
"0920"	"(2006-11-21 (15)) I was watching this Little Britain show with Dad and Ezra. Matt Lucas was announcing and said that this was just a practice. This guy next to us had gone to some show that Dad had been to before. Michelle Rodriguez was around and Ezra said something about ""the girl from Lost"" and she came up and gave him $600. She came back later and showed him off to the crowd. She gave me $10000, and was going to give me $10000 each year."
"0921"	"(2006-11-21 (15)) These frogs were stretching. Mom and Ezra were there along with this girl who was the girlfriend of some guy. She kept talking on the phone. We went back in time."
"0922"	"(2006-11-22 (15)) Calvin, Dad, Ezra and I (first it was Ezra, Mom and I but it kept changing) went to this restaurant. We went to this back room which had a TV. Calvin, some 'cool' dude, some other people and I were in there. Calvin had bought chocolates before so we were splitting them and he was going to give two to Ezra. The 'cool' guy was drawing on the TV. Calvin left and took a skateboard. There were two chocolates left and I turned around to go somewhere, but when I looked back the 'cool' guy was unwrapping the thing the chocolates were in so I took them off him. Calvin was in a line with a girl who said she was German."
"0923"	"(2006-11-22 (15)) Ms Corbett handed me back an assignment and I handed a new one in. She was like 'yay'. Evelyn said ""I like hanging around with you"" and something about friends houses."
"0924"	"(2006-11-22 (15)) Ezra and I were at Nana's. We made this 'coco bar' when everyone, including Dad, got back. Poppa died. He then came back to life. We made the 'coco bars' again and he died again. Mom and I were driving around this expensive neighbourhood."
"0925"	"(2006-11-24 (15)) I was at school and Ms Corbett was laughing, which sounded like a big wheeze, for ages. Finally she just suddenly stopped. She said that she couldn't do certain things, including running. She also told me that she would go in the toilets to practice. She had been laughing because on this excursion form it said 'no making out' and she said that I ""wasn't the making out type"". I went downstairs and Mr Gutenberg was in a room full of bags. He thought that one bag was mine and I said ""What the hell, that's Seamus's!"" Evelyn and Elana were standing near a truck. Calvin and Samantha were doing some storyboard thing. Dad and Ezra were waiting in the car. I went to the toilet."
"0926"	"(2006-11-25 (15)) Tinkerbell and Widget turned up, alive, in the backyard. I hugged Tinkerbell. I wanted to give them a funeral."
"0927"	"(2006-11-25 (15)) I was watching this movie and the starting credits were going, it showed these people snorting a line and the actors name appeared next to it."
"0928"	"(2006-11-25 (15)) I was running away from someone and I was hiding out but I can't remember anymore."
"0929"	"(2006-11-25 (15)) I was in a car with Dad and Ezra. We were on the east side of town, and I was complaining about how it was ugly."
"0930"	"(2006-11-26 (15)) I was at Nana's. At 12.43, I realized that Calvin and Samantha weren't there so I got Dad to drive back down (we were going to film our movie)."
"0931"	"(2006-11-26 (15)) I was at the shops looking for Sims 2 for the Playstation 2. We couldn't find it at first, but then we did."
"0932"	"(2006-11-26 (15)) Dad bought this house. I didn't know until Nana said ""Have you seen your new house yet?"" and I was like ""Huh?"" Dad showed me and it was one we'd been to before (in the dream). There was a library in there. I wanted to get a book out but you had to fill out an application. I was yelling at Dad for buying it. Ezra was walking down the street, and we were in a car. He was behind us and was going to get in the car with some shifty dudes. He took a guitar off them and I was calling for him not to get in the car with them, but I don't think he could hear me."
"0933"	"(2006-11-28 (15)) I was at home and there were zombies. Samantha, Calvin and Ezra were also there. Most of the windows had curtains over them. Ezra was watching TV. We were telling him to keep it down. There was a flashback of this little midget/leprechaun dude. He had snuck out of the house. I was in the laundry wondering about Dmitri. I heard a moan and I quickly ran to the family room with Calvin. He lay down on the floor and Samantha went out the back and then came back in. I tried to lock the back door but was having trouble. The zombies went to the back fridge and were hugging it. There was a newspaper and it said something about someone who had been learning to drive and the passenger had been killed. Then there were zombies at a school. There was a fridge. Someone died, who I think was Elijah, and we had the body still. Someone had gotten pregnant to a zombie."
"0934"	"(2006-11-28 (15)) I was at Nana's. Samantha and Calvin were there. The geese were pecking Samantha. There were two roads instead of one (one on the other side, where the fench is). There was another road going up to the chickens."
"0935"	"(2006-11-29 (15)) Katie Holmes was in a pool. Batman jumped in the pool, in a different costume and was trying to kill her. The police came and he pulled off the mask and it was Christian Bale, and he said that he was just playing."
"0936"	"(2006-12-01 (15)) I was at Samantha's house. Nana was there. Her family all had weird accents and I was hoping that they were Swedish so I could get them to pronounce Smultronstället. One of her sisters was called Chelsea, who had died. Her ghost hung around though, turning lights off. They were Jewish. Calvin was there and we were going to go to Adventure World with Samantha. But she wasn't allowed out on Tuesdays due to some 'Passover' thing."
"0937"	"(2006-12-01 (15)) I was at school and had my 'report'. I had 5's in every subject, except I only had a 3 in math. Dmitri wasn't getting good math scores either. It was Year 11."
"0938"	"(2006-12-01 (15)) Samantha called me and I recorded it."
"0939"	"(2006-12-01 (15)) I was at a big house. I needed to get changed and I was waiting for some people to leave this room. This old guy asked if I wanted to go in his shower and I was like ""Hell no!"". Then it turned into a game and I went with him. He was actually a nun, but he got pregnant with a boy, who I think was Zander. There was also a girl whose name I can't remember, but it started with an 'M'. She had to find out what 'my' husband was. There was a video that came on of him doing some experiment with me. I don't know."
"0940"	"(2006-12-02 (15)) The school went to this shop place to get tested for HIV. Dmitri wasn't there. It was my turn and the lady put the stuff on my veins and then I decided not to do it. There were Goosebumps books there. I was trying to call Mom to ask for them and she had bought me some earlier. Evelyn got tested. I said I didn't have to because I didn't have HIV because ""I've never had sex!"" and also because I was scared of needles."
"0941"	"(2006-12-02 (15)) I was at school and Ms Corbett gave me a job. Evelyn was trying to get into this shirt. I was running on the oval and I started to float in the air. I was watching some movie."
"0942"	"(2006-12-02 (15)) I was at Mom's. We got some stuff together and got in the car. There was a fog. Mom thought a storm was coming and was going to kill everyone. As we were driving, the mist cleared and it looked hot. Mom thought that everyone was dead. But it turned out that the storm was ok and so was everyone else."
"0943"	"(2006-12-03 (15)) I was at a shop. There was a killer. Sometimes it was me. He shot people."
"0944"	"(2006-12-03 (15)) Dad asked us if we believed in space. Ezra said no. Dad said that it wasn't real, that when some show came out they had all believed it."
"0945"	"(2006-12-03 (15)) I went to this pet shop that kept changing its location. It was moving again."
"0946"	"(2006-12-04 (15)) Mom had this chlorine jellyfish thing. It could poison you. She put it in a fish tank. It went flat. This other fish tank had birds in cocoons."
"0947"	"(2006-12-04 (15)) I was in media. Mr Carmichael was talking to a bird and said that something sucked. Calvin was there. There were records of movie tickets? There was something about Evelyn and Darius. Ezra was pretending to be Clayton."
"0948"	"(2006-12-04 (15)) I can't read the notes for this dream, but Evelyn was picked for something."
"0949"	"(2006-12-05 (15)) I was at Nana's which was different. I was in the pool and Ezra was too. I was trying to get dressed behind a curtain. Dad and Daryl were there too. Aunt Sally was on the toilet. I was then at school and this annoying guy sat next to me during media. He sat in Calvin's seat. Evelyn was there. There were lots of guys there and so was Eugene."
"0950"	"(2006-12-07 (15)) I was at 'school'. Calvin and I were answering questions about Samantha. Evelyn was in a wheelchair. Calvin wrote that Samantha was born in September. We went on IMDb and two other sites to help. There was something about Tiana and some Paul person. She had this thing and they were going to get $100. Tiana didn't believe that I knew Dmitri. She confronted him and he said that he knew me. He walked into the girls toilets."
"0951"	"(2006-12-09 (15)) I was at school and it was Year 11. My bag was full of stuff and I couldn't find my timetable. We were at our bench. Calvin was there. I left my GameBoy near a window, but found it again later. Evelyn was at the bench. We could buy these house things near different classes. Samantha was around. I was trying to find out about Classmate-M-24. I went into this room, which had a desk and 'waiting' chairs. I saw this kid who looked like him. I asked if his last name was Ellis and he said yes. Then I asked him if her father was called Classmate-M-24 and he said yes. Classmate-M-24 then came out and took him and I called out ""Who's your mother?!"" and he said Dorothy, which was a name that I had found earlier when looking for information."
"0952"	"(2006-12-14 (15)) I was at a hospital and I worked there. George and Izzie (both Grey's Anatomy) were there. Izzie was going to be working with old people who were asleep so I gave her some reading material. Callum Blue was there and he had stitches in his face. There were three movies playing and one was Sample People, but it was completely different. Someone was talking about ""dreamy Nathan Page"". I recognized Sample People playing and I saw Nathan Page there and I said ""I love that movie! I watched it for Ben Mendelsohn, but it ended up being my favourite movie, you were really good"". Poppa was there."
"0953"	"(2006-12-14 (15)) I was at this big house and there was a werewolf. I ran into this room with Samantha and I had a plastic bag with me and it made a noise. There were little kids in the room. Elijah came to the door and the werewolf was behind him, but the werewolf only wanted me. I ran outside onto a balcony. I opened the door once I was outside so that it would open to a little girl. The wolf came and I closed it. Then I was naked. There was a place where people fix cars (and there were lots of cars). Samantha and I took a shirt from them. Then there was a clothes montage. So we took a suit. Ezra was there and we went on a seesaw. We had to stay on longer than these figures that were also on there. We won."
"0954"	"(2006-12-14 (15)) I was at school and Calvin was in my class and sat next to me."
"0955"	"(2006-12-14 (15)) I was at Mom's house. Ezra, Mom and I went downstairs. Ezra went out asking if he was brave if he did. We closed the door on him. The house leant to one side. I ran upstairs. Poppers and Uncle Wilbur were in Mom's room and they were young. I was like 'What the hell?' and started screaming."
"0956"	"(2006-12-14 (15)) I had to go to school for one day. I was on a bus and I saw Evelyn on the oval."
"0957"	"(2006-12-14 (15)) I was playing a racing game and I was still hitting the walls, but I was better. Ezra was there. There was a guinea pig and it could talk. It was called Squishy. I picked it up and I was putting them back together?"
"0958"	"(2006-12-16 (15)) I was recording with some random camera. We were outside and on these stadium type seats. Daryl was next to me making weird noises. Melodie was there. Evelyn was doing a bunny hop and something about a mouse trap. I was trying to remember who I liked because I didn't like Dmitri anymore. I was at a shop and was burning a CD. The camera had a weird memory stick and was taking forever to copy over. I got in trouble, but I said that Mr Carmichael always lets me do this so I figured that it would be alright."
"0959"	"(2006-12-16 (15)) I was at school and it was Year 11. Calvin and I were late for class. The teacher was called Ms Cole. The floor was noisy. I 'ran' to a chair and the teacher yelled at me for being rude. I ended up sitting on the floor. I realized it was woodwork. Calvin and I went next door to accounting. Calvin got a letter from Ms Cole to let him do accounting instead. I needed to ask her, but I thought she was going to say no, but she let me. I had three pairs of shoes. In accounting I had to sit next to Harlan. Samantha poked her tongue out at me. There were lots of people in the class. Later, we were watching something and I asked Samantha if she watched Heroes. She said ""Yeah, I just love Peter and want to take him home!"" and I started laughing thinking, 'Yeah, so do I'. There was a guy in some thing. People were getting killed and swapping."
"0960"	"(2006-12-16 (15)) I was at Mom's and this guy was trying to kill me. I quietly went downstairs and locked the back door. Poppers was there staring out the back. I called the police and Mom. When he got in I was in the car with Mom saying that I wanted to go back because of my laptop. The police had been there."
"0961"	"(2006-12-17 (15)) I was at school and we had swimming. Ezra was making fun of this other school. Tiana was there and she said to look at the clouds, which were black. There was a car and something about summer and an older guy. There was a truck full of soil. Mom picked me and Ezra up early at 10:30am, but it was actually 3pm."
"0962"	"(2006-12-17 (15)) I got a job as a 'chaser', which was something illegal. I left a bit late and was hanging outside a house. I left and was stopped by a nurse asking if I was an employee. I was riding in the back of an ambulance. Some guy had been shot."
"0963"	"(2006-12-17 (15)) I was at Nana's. This guy was there and I liked him and was annoying him."
"0964"	"(2006-12-17 (15)) I was in a car with Mom and Ezra and Spanish Harlem came on and I said ""I love this song!""."
"0965"	"(2006-12-17 (15)) I was watching this show with Johnny Knoxville. His daughter, though she was called Kakuda or something, was on there."
"0966"	"(2006-12-19 (15)) I was at a Royal Show place. I was looking for a friend. I went into a shop and was looking down the aisles. Some guy looked like Daryl. I went to the toilet. Classmate-F-16 was in there and she asked me what happened to Roger Moore. I said ""I don't even know who that is"". I left. Calvin was there and we were walking. I found this thing I made years ago. People had to throw in one thing of theirs. I had written an introduction and stuff about Terrence was in it. Someone had crossed out my name and had put Kyle. I accidentally got rid of it all and rewrote it."
"0967"	"(2006-12-19 (15)) Mom, Ezra and I went to this restaurant place. We went to find seats and Ezra was being a retard. The seats were squishy. Mom got 'shapey' Oreos."
"0968"	"(2006-12-19 (15)) A woman who looked like Ellen Pompeo and another woman were lesbians. The other woman was her boss."
"0969"	"(2006-12-20 (15)) I was at Nana's. She had a horse. It started attacking me because they attacked their mother's first and because it had seen me first, it thought I was its mother. I got it outside (we were in a room) but it could get back in, so I ran off. I ran down to Nana's house. The outside was different. Daryl was standing in a path. I was locking the doors and I told him about the horse and he suggested I go up to Granny's place. I ran up there. Poppers and Uncle Wilbur were there too."
"0970"	"(2006-12-21 (15)) Nana picked me and Ezra up from school. Poppa was driving. We were going to their house because of a dead cat. I figured it was Rascal because I haven't seen him for ages and I had dreamed about him the night before. Dad had found him, but had forgotten to take him to the vet."
"0971"	"(2006-12-21 (15)) I had a dream about Milo Ventimiglia, but I don't remember it."
"0972"	"(2006-12-21 (15)) I was watching an old movie about dinosaurs. Humans played the dinosaur parts. I was with friends that I'd never seen before. There were waterslides at this place. We were going to go down on our knees, but didn't because it would burn. We were looking in this house and this guy came and said ""What are you doing?!"". I said ""Uh... checking the stairs"". Then we tried to explain. Some female friend of mine came and was saying that I was bisexual and I said ""Really, I didn't know that?"" and then she kissed me and I was thinking 'Well, I've already had my first kiss with Milo (Ventimiglia), haven't I?'."
"0973"	"(2006-12-22 (15)) I was watching a movie that Scott Lowell had written. I had the books from it. The plot was that a father was keeping his two kids and his wife in a house. This police woman was running back and forth. I kept thinking his name was Ron Wilson. One of the characters was played by Sam Rockwell."
"0974"	"(2006-12-22 (15)) I was reading a thick magazine in a car. Kenny Hotz was in the magazine. Ezra and Dad were in the car and it was really hot."
"0975"	"(2006-12-22 (15)) I was watching Kenny vs. Spenny. I was there. We were doing tricks, and I won something. I was doing stuff for Kenny. He said that they were taking a break because they had run out of ideas. We were near a swamp."
"0976"	"(2006-12-23 (15)) I was in a room with Clark Kent and Lana Lang (both from Smallville). This thing kept happening where one of us would write ""This is mine and if you touch it, I'll hunt you down and kill you"". They also kept writing and saying 'ICIC'. Lex Luthor (Smallville) kept checking in on us. I was asking him about the others here. There were other people who were disabled and stuff. I was then at Nana's talking to Lana."
"0977"	"(2006-12-23 (15)) Ezra was doing a quest on Runescape. It was real though, and Mom went with him. I was watching Charlie's Angels and they were looking for straw, which was all in this big barn."
"0978"	"(2006-12-23 (15)) I was at school and all the subjects were the same except for the main ones. On the first day, my first four periods were all options. I asked Samantha what I had next and she said media. I said that I don't have it. Media had moved to this small cylinder and it kept rolling. Calvin was in there. Ms Braun was the teacher. I saw Dmitri at some point."
