"n"	"date"	"dream"
"Katherine(A)-09"	"(1996-07-18)"	"#Katherine(A)-09 (1996-07-18) I was waiting for my sister to arrive at my apartment. She was late. She came and we were going to the vet with my cats -- they were having some operation. We were waiting outside for a cab for hours. Then when we got one, it seemed like it took hours to get there (when it should take a few minutes). We arrived -- it was late at night but the vet was nice enough to still honor the appointment. I was told to go across the street to the kitty guest house where they'd spend the night recovering."
"Nancy(A)-01"	"(1996-01-17)"	"#Nancy(A)-01 (1996-01-17) I was in the house I grew up in. Andy (my brother) and Ringo (my cat) were sleeping soundly in the living room under many blankets. They were next to a mirror. Rosy (my landlady) came in to fumigate with her dog. Under the blankets there was also a baby chick or duckling gasping for air. It was black and very tiny -- about one inch long. It was dying. Rosy squashed it. Suddenly I'm out on the street (same area where I grew up) and there's a crossing guard in her car. The crossing guard is Libby Rudin and she has a dog. She's talking to me but her windows are up and I can't hear what she's saying. Then I'm on a freeway which is empty but some guy has stopped his car in the middle. I'm looking down on it from a higher place. The police come and there's a car chase."
"Nancy(A)-02"	"(1996-01-18)"	"#Nancy(A)-02 (1996-01-18) I'm in a house with '60's decor. Green shag carpet, etc. My family was trying to sell this house. There was a slimy used-car salesman type guy with his blonde girlfriend. She was very hippie-like. We went into a room with a huge indoor swimming pool. I was sitting on the ledge and she jumped in. Andy (my brother) was there just observing. I jumped in after her and kept grabbing her hair and trying to drown her."
"Nancy(A)-03"	"(1996-01-18)"	"#Nancy(A)-03 (1996-01-18) Ringo my cat gave birth to a little black kitten who was really nasty and mean. Andy was there."
"Nancy(A)-04"	"(1996-01-18)"	"#Nancy(A)-04 (1996-01-18) I'm at Disneyland with my friend Marcie. I was giving her a tour because she'd never been there before. It was a walking tour. We never actually got on a ride. I had no money. She wanted to buy a monkey. I thought she wanted a real one, but she ended up buying a toy one. We were on a hill which we fell down. We went into a bathroom and a bunch of football players ran by. We got on a bus to go back to the hotel. We drove through mountains and there was a cemetery to the right and all the tombstones had hearts on them and two people's names. I turned to look at Marcie who was sitting next to me and she had turned into my friend Jane."
"Nancy(A)-05"	"(1996-01-19)"	"#Nancy(A)-05 (1996-01-19) I was walking down aisles looking for something. Like I was shopping. I saw birthday favors and confetti. But that wasn't what I was looking for. Then there were lockers and each one belonged to a person. Each locker or box had gifts in it but mine was empty. I kept getting shocked (physically, like electricity) when I tried to touch my locker. I was walking around aimlessly and the room was filled with aisle upon aisle of lockers. The room was full of unknown people."
"Nancy(A)-06"	"(1996-01-20)"	"#Nancy(A)-06 (1996-01-20) I had the sense that I was in another state, maybe Colorado. It also felt like I was in another state of mind. I was standing on a corner waiting for a ride. Joel (an ex-boyfriend) turned the corner in his blue VW bus. I had the sense that I hadn't seen him in years yet I knew he'd be coming for me. But he was really surprised to see me. He was on his way somewhere else. I wasn't the reason he was there. We went to the same house. The band was there. It was like a hotel or a party. Lots of people. Joel disappeared."
"Nancy(A)-07"	"(1996-01-21)"	"#Nancy(A)-07 (1996-01-21) I'm in a grocery store and I find a love note in a basket of strawberries. I'm in another big city, not my own town. The note was from some random guy to some random woman. I get on the freeway and I'm driving next to a really really long garbage truck. I looked in the back of it and it was like a long tunnel of garbage."
"Nancy(A)-08"	"(1996-01-22)"	"#Nancy(A)-08 (1996-01-22) I was at school, only it wasn't campus, it was the X Street Park. I showed up for the first day of school and we were having finals. I had to read like 40 books in one day, so I decided to just read the chapter titles and take the test. I was with this girl Sandy, who I was going to study with."
"Nancy(A)-09"	"(1996-01-23)"	"#Nancy(A)-09 (1996-01-23) I was driving an old car. I was with Juli and we wanted coffee. We pulled into a parking lot. But I went in through the exit and the parking attendant was really mad at me and started yelling at me. It was one-hour parking. I felt stressed and pressed for time. So I left (Juli disappeared). I went speeding to the airport desperately searching for someone although I don't know who. But it was urgent that I find that person. I'm in the airport and I'm going the opposite way as everyone else. There are hoards of people coming at me. They were in my way and slowing me down. I kept going downwards. I was running down the escalator which was going up. This also slowed me down. Then I had this overwhelming urge to go to the bathroom. I found one but three people were watching me go. The plane was taking off. It was on tracks like a roller coaster. I ran up the tracks and pounded on the door until the flight attendant let me in. I didn't have a ticket but I told her I was looking for someone. She asked me who it was and I started telling her names, family members mostly. However, none of these people were on the flight. But we'd already taken off. Suddenly, the plane started to nose-dive in a spiraling motion. I knew we weren't going to crash and then the plane gained altitude again. No one was really panicked about it. Like it was a normal occurrence. Then I looked out the window and saw a guy in a car (which was just kind of floating on the air next to us). It looked like some sort of space mobile. He was dropping two ladies off so they could catch the flight but they both just ended up being splatted against the windows. This didn't seem at all odd to me. We landed and I was with Lou. I was walking in front of him and I could feel him watching me and starting at my tattoos on my back. We landed somewhere unfamiliar; I had the sense it was another planet in outer space. But I knew that's where my destination was. We were smoking cigarettes but we didn't have to hold them. They just floated in the air in front of our mouths. We went to this area where it seemed as though a glass panel separated us from the creatures of this planet. They were animated cartoon figures like entities. They were putting on a show, like a musical, for us. One of them was a big blue angelfish. I was fascinated and really pleased that I'd finally arrived."
"Nancy(A)-10"	"(1996-01-25)"	"#Nancy(A)-10 (1996-01-25) I was looking down from a building at a jungle which was enclosed by glass. There was water and many lions and one big, huge snake. They were thrashing around and seemed aggravated. They looked like they were trying to break free. I had the feeling I was in the Orient. I was going to go down there but I never made it. Then I found myself sitting on some rocks in the middle of a river, the water was flowing rapidly. I was safe on the rocks but I felt scared."
"Nancy(A)-11"	"(1996-01-25)"	"#Nancy(A)-11 (1996-01-25) I was working in a clothing store. We had to arrange the clothes in a certain way or we'd get in trouble. Suddenly I was in the auditorium at my grammar school and this obese woman chose me to be the cook. It was like a cafeteria. We were supposed to cook shrimp and duck. I refused to do it because I was a vegetarian (which I used to be). They were going to make me to it anyway."
"Nancy(A)-12"	"(1996-01-25)"	"#Nancy(A)-12 (1996-01-25) I was on a country road and I was worried about my father seeing my tattoos and bellyring. Although part of me wanted him to see it and I was wearing a shirt that didn't conceal either. I was walking down a long country dirt road. It had many rocks. Someone was threatening to let Ringo (my cat) out of a window and I was really worried that he may get run over."
"Nancy(A)-13"	"(1996-01-27)"	"#Nancy(A)-13 (1996-01-27) I was in a pick-up truck with my friend Marcie. I left her there because I needed to go get something. As I was walking away, I fell down and got all tangled up in something and couldn't get up. I saw another truck from the floor and as I looked up I saw a man wearing plaid pants. A foreboding feeling came over me and I knew this was not good. The man walked over to the truck where Marcie was and I knew that he was going to rape her. He seemed to be a middle-aged Hispanic man. Then suddenly Marcie turned into my mother. I felt really helpless like I was just observing this attack but couldn't do anything to stop it. Then I was in a hotel or something with my family and Marcie and her mother. I felt really guilty and I was crying. Suddenly an overwhelming sense of bliss encompassed me and I was in a car (this old car my dad used to have when I was little). I was in the car with my entire family driving in the ocean, being propelled on top of the waves."
"Nancy(A)-14"	"(1996-01-28)"	"#Nancy(A)-14 (1996-01-28) I went to see Ron and he was talking to me about Marcie, telling me he really liked her. I felt really jealous. Then Marcie showed up and Ron disappeared. She and I were starving but I was stressed because I didn't have any money, nor my ID on me. We ended up in a nursing home cafeteria eating pizza. We left and she was driving this car and I was the passenger. She was driving like a maniac and the car went off the road. We were speeding out of control down a hill and we ran over a police barrier and stopped. I was frantically trying to buckle my seat belt. She came up, I rolled down the window, and she lectured me on wearing seat belts."
"Nancy(A)-15"	"(1996-01-30)"	"#Nancy(A)-15 (1996-01-30) I have a cousin (male) whom I haven't seen in ten years. He was Satan and I was having sex with him for money. My mother kept telling me not to read his letters but I secretly did anyway. Whenever Wes (my boyfriend) was in the room, Satan stayed away. Then there was a bunch of people in my apartment trying to keep Satan away and protect me but I kept trying to get out. I didn't want to be protected."
"Paula(A)-01"	"(1996-10-01)"	"#Paula(A)-01 (1996-10-01) I was swimming in this beautiful river/pond. Vibrant green and gold colors, sparkling. I had a snorkel and mask on and was being video taped for a promotional advertisement (something having to do with school and dancing). I saw it replay a couple of times (participating and watching it at the same time). I'd dive in under water, arms back, palms upward."
"Paula(A)-02"	"(1996-10-02)"	"#Paula(A)-02 (1996-10-02) On a plane with my boyfriend. It was like being in a big room -- white and pink. Delays. Repair men in white jumpsuits and masks with tubing doing repairs. I remember being worried about safety. In a big group, like a retreat setting. Everyone's got food but me. I was late or last in line, so I had to go to a special line and get just a dessert."
"Paula(A)-03"	"(1996-10-04)"	"#Paula(A)-03 (1996-10-04) In a room and the wall was really an old bed. It was like a shack, old-fashioned feeling. A lady was with me. She had striking, huge, almond-shaped blue eyes that sparkled. Very beautiful. Blazing eyes with straight black hair, a tiny woman."
"Paula(A)-04"	"(1996-10-07)"	"#Paula(A)-04 (1996-10-07) Marsha attacking me. Had on the ring she gave to Les. Having sex with Les in the basement -- I think at City College. (Even though I've never been there.) A baby boy in a blue jumper. He had two eyes but with four irises. I said, ""Lord Michael is your guide. Pray to him and he'll help you get well."" With a group of people, a conference setting. Waiting for a ferry. I wanted Valium for 45 minute trip so as not to get sick."
"Paula(A)-05"	"(1996-10-08)"	"#Paula(A)-05 (1996-10-08) Walking down a dark path in an old, other world city. Everything is grey and desolate. I'm holding my cat, Tabby in my arms. Cradling her like a baby. A giant, sinister black crow or raven swoops down and says, ""Home, Home,"" like a CAW, CAW sound crows make but saying HOME HOME and then starts to peck at Tabby's belly. Her entrails were being pulled out by the crow. Laying horizontal in an enclosed truck-bed and my mom and sister [who are both deceased] in the front cab driving. Felt like I was in a hearse. Tried to close the curtains so no one on the street could see me."
"Paula(A)-06"	"(1996-10-11)"	"#Paula(A)-06 (1996-10-11) At a conference-like setting, people staying in different rooms like a big hotel. My sex changed to male. First I'm with my boyfriend and we're friends. Then I'm with a girlfriend, my sex back to female, who's in love with her brother but he loves me."
"Paula(A)-07"	"(1996-10-12)"	"#Paula(A)-07 (1996-10-12) Went to a man's pink, castle-like Victorian house. Huge. I made popcorn, sat on his couch and he came in. Realized he had a wife/girlfriend, felt bad and left. Met up with Rhonda. Dick shows up. In a dance club. Yelling at the DJ about the awful music. Hiding behind pilaras. Dick finds me with a checkbook in hand. Driving around in a truck with Amy [my deceased sister] . Huge planes shaped like saucers were landing near Twin Peaks. She said, ""Those are high level government dignitaries."" In another place. See an old roommate who tried to pretend she didn't notice me. Went into an elevator and it started falling rapidly. I scream, felt real. Elevator stops. I go out by a pool and I see this beautiful red bird that had my face or some woman's. It was a lovely bird, velvety wings. In awe of its beauty. Out of nowhere a giant black crow or raven swoops down on it and starts pecking at its belly."
"Paula(A)-08"	"(1996-10-13)"	"#Paula(A)-08 (1996-10-13) Had an art showing. Flew in from a foreign country. Discussed Kaballa or I Ching with Cathy on phone, which somehow related to the work/show."
"Paula(A)-09"	"(1996-10-14)"	"#Paula(A)-09 (1996-10-14) On a giant swing that goes in circles like ones at carnivals. On a train. Put mud all over my face and down my body to my thighs. Wash it off right before the train stops. Get off. It's headed toward Mexico. Looking out window. See a giant crane carrying a boat from one side of the harbor to the other near where I'm looking. I see two men inside the boat. The men are working-class, seamen."
"Paula(A)-10"	"(1996-08-17)"	"#Paula(A)-10 (1996-08-17) I'm in my bedroom but it's in a different house. A red lightbulb in my lamp. Three young people -- none of them me -- are going to sleep together in the bed. One woman is non-human. The other woman and man are a couple -- human or not? John and his nine-year old daughter are there. Some other people I don't know. I was kind of there and kind of watching from outside."
"Rose(A)-01"	"(1996-07-03)"	"#Rose(A)-01 (1996-07-03) I walk up to this man who is working in a food court. It's bright, greasy, and hot. He is overweight, dark-haired, and wearing a striped shirt. He doesn't seem to notice me. There are three paper glasses of water on a glass counter which is about the height of my shoulders. I throw the largest one at him, but it hits the back wall and splashes water. The fat man continues to go about his business. I throw the medium-sized paper cup and that one goes through the window. The smallest cup finally gets his attention. He doesn't seem disturbed by the mess that I created, but he isn't too helpful and tells me to try someone else. There's a woman in a dingy, small, yellow room/office. SamÕs life is to be terminated a year after we've been married. I try to explain how terrible this would be. I love him, he is a part of me, and by killing him she would also be killing me. She explains that Sam volunteered to be terminated. She goes on to explain that this is part of an environmental project to help reverse the overgrowth of population. I feel myself getting more angry, and I'm yelling and crying. Sam is there and she looks up his name in her book of volunteers. First she finds a Mary and Sam, but they are a mother and her ten-year old son. Then she finds SamÕs name. What if we go away? We'll find him, she tells me. Sam can go either way on this -- if he lives, fine; if he is to be killed, then that will help the world. Anger and hopelessness. Sam and I are alone and I scoop up some type of mush or soup from the Hopi Indians."
"Rose(A)-02"	"(1996-07-03)"	"#Rose(A)-02 (1996-07-03) This large family is going to some type of outdoor church social. They are riding bikes which are somehow connected together. The youngest daughter is being pushed by them. The colors are very bright, neon. A woman asks me for a slice of apple pie. One is wrapped in Saran-wrap but it has coffee stains. There are four other pieces, but each has a bite taken out of it. Sam says that when he wants to save a slice for himself, he writes his name on a piece of paper and puts it on top. A group of men are laughing at me and I realize that they ate the pies for a joke. In my apartment I'm burning toast for this woman and it drops on the floor once it's been buttered. At the social, a little girl asks me why Bibby (our cat) will only sit with me or Sam. I tell her that if we weren't here, she would sit with anybody. We're her parents, so she stays by us. The family seems poor and uneducated. The men are unshaven and tough. "
"Rose(A)-03"	"(1996-07-04)"	"#Rose(A)-03 (1996-07-04) Nancy and I are packing boxes and storing them in a small room. Alexa comes by with the keys to lock up the room and building. Alexa is flirting with me. She begins kissing me, and since Sam and I aren't married yet this is okay to do. We're now in my bed and fooling around. I'm excited because I think that because Alexa is another woman, she would have a better idea of what I'd like. She begins to take off my panties and then stops. I tell her it's okay and I take them off for her. I still feel this is okay, not cheating on Sam, because this isn't with a man. As soon as I take off my panties, I have an orgasm and no one has touched me."
"Rose(A)-04"	"(1996-07-05)"	"#Rose(A)-04 (1996-07-05) Outside there is a flower stand with beautiful bouquets of wildflowers. Many purple and pink flowers. There are a couple of women standing. A straw basket filled with rolled pairs of socks is in front of the flower stand. I began to throw the socks up into the air. It is sunny and I hear guitar and flute music from Bach."
"Rose(A)-05"	"(1996-07-06)"	"#Rose(A)-05 (1996-07-06) 6:00 am My friend Helen is having a party and I think only women are at her house. I leave the living room to make a phone call in the hall. Next to the phone is a straw woven plate (the kind that hold paper plates at picnics) with a pink paper and about a dozen eggs. I crack two eggs, but whatever I'm trying to make isn't working. I try again and again but I end up making a mess and wasting all but two of her eggs. Another woman comes to make a phone call, and uses the last two eggs. Hers aren't wasted. A cleaning man dressed in white, dark-skinned, takes the destroyed eggs and puts them into a garbage bag. He lifts the pink paper and the bottom side is white with names, addresses and phone numbers. He leaves that on the woven plate."
"Rose(A)-06"	"(1996-07-07)"	"#Rose(A)-06 (1996-07-07) 5:00 am I have to take a math test and I can't find a pencil that is sharpened and has an eraser. Hardy (my oldest brother) has a bag of brand new pencils but only has one sharpened. He won't give me another one because he is trying to conserve and not be wasteful. Many friends from high school and junior high are waiting for me to get started. It is small and dark in the room, kind of set up like a classroom."
"Rose(A)-07"	"(1996-07-07)"	"#Rose(A)-07 (1996-07-07) 5:30 am We're swimming in a pool but it's very salty. My friend Dan is teaching some kids and I have the younger ones (babies and a few toddlers). I'm supposed to let them go in the water so that they can swim to the light. But they don't know how to swim. Other instructors tell me it's okay. A young baby girl is holding on to me and she won't let go. I don't want her to let go, because I'm afraid for her. The water is warm, but it's very salty and dark."
"Rose(A)-08"	"(1996-07-08)"	"#Rose(A)-08 (1996-07-08) My friend Emma is talking and showing me a photo of a man. He is wearing a leather jacket and has a long mustache. We're down in a damp-type cave. I tell her that his name isn't John but Mark. She insists his name is John. I know him from somewhere but I can't recall. Something about a wedding gift."
"Rose(A)-09"	"(1996-07-08)"	"#Rose(A)-09 (1996-07-08) 4:30 am I go into this bar/coffeehouse. I order a cup of tea and sit at a table with my back to the rest of the tables. To my left are a couple of people that I recognize from grad school. I turn and talk with them for awhile. My neighbor Albert looks happy and relaxed. It's time for me to go but my backpack won't zip. I leave $3.00 on the table. The waitress picks up the pot and cup and grumbles something. I follow her to the bar and ask her to explain what she said. Something about cheap customers who don't order anything to eat. I told her that I left 100% tip and asked her if she has ever gone to a bar and only ordered a beer. She replied that she usually orders chips too. I told her that not everyone is like she is. She didn't say anything, but turned her back to me. I said goodbye and she said goodbye and thanks. . The waitress had long curly hair, big-boned and kind of rough manners."
"Rose(A)-10"	"(1996-07-08)"	"#Rose(A)-10 (1996-07-08) 5:30 am I walk into the house and there are people everywhere. All of a sudden I remember that I was supposed to be home by 11:00 for my bridal shower. The clock said 12:30. I find Donna (my oldest sister) and I apologize to her. She said that's okay because she thought this might happen anyway. She is smiling. I asked if she had to ask our landlady to let them in. Yes. Many people are wearing red, white, and blue. SamÕs grandma is sitting in a chair. She looks very tired. On top of the refrigerator is a china bowl filled with gravy. Roger comes into the kitchen and asked why I didn't say hello. I give him a hug. Cynthia walks in with half an apple pie. Where is Aunt Jane? I go to talk to SamÕs grandma and she is sitting on the floor next to the chair, all curled up. I reach down to touch her and her pink and brown sweater is really her hair and it's falling off. . The setting is my apartment, but it's not. It's very stuffy, like an old widow's place."
"Rose(A)-11"	"(1996-07-09)"	"#Rose(A)-11 (1996-07-09) Placido Domingo was at the front door trying to squeeze through. He had flowers in his hands. I couldn't shut the door. He followed me up to the playroom and I tried closing the door before he could come in. His face and hands were through; he was still holding the flowers. I wanted to take a shower, but a whole bunch of boys were trying to come in too. They were 8-10 years old. Everyone kept following me. At my parents' house. The playroom is where my little sister would sleep. "
"Rose(A)-12"	"(1996-07-10)"	"#Rose(A)-12 (1996-07-10) I'm in church; somewhat of a cathedral and part theater. I sit down in the pew in the balcony. There are people from high school and teachers. People start talking to me. Somebody threw a wet wad of toilet paper at me. More people start doing the same thing. From all sides, people are saying things, asking me why I'm there, telling me that I shouldn't be there. Everyone is right in my face, surrounding me."
"Rose(A)-13"	"(1996-07-11)"	"#Rose(A)-13 (1996-07-11) I'm at a school. There are children everywhere. My friend Becky is holding her newborn and telling me that we really need to talk. It will be good for me, she says. She is looking straight into my eyes very closely. Andrea keeps telling me how I'll feel better if I talk."
"Rose(A)-14"	"(1996-07-12)"	"#Rose(A)-14 (1996-07-12) Driving in a car up north. The leaves are beautiful colors, like Fall. Many maple trees. Getting out, we walk out onto the lake which is frozen. A band is going to play and people are ice skating. A man is selling bikes -- neon green. A foreign man, middle-eastern, steps onto the ice and says that the band can't play today because the name of the band is ""Tomorrow."" They can't play tomorrow because it's Sunday. Sam (my fiancee) is playing the guitar. People are booing at the man who told them to stop. We leave on a bus, and Sam and I sneak past a blind woman who wanted to ""look"" at my ring."
"Rose(A)-15"	"(1996-07-13)"	"#Rose(A)-15 (1996-07-13) I go into the fish store to buy the green plant for my tank. It's very dark in the store. The man behind the counter shows me all different kinds of plans, but not the kind that I want. I leave and go to 219th Avenue. It's a beautiful residential area near The Park. Large houses and many trees. I walk up with someone to a large brick house and a man is walking. We go in to check his messages. We ordered Mexican food. I'm careful not to leave a mess. It gets very noisy. The peacefulness is gone."
"Rose(A)-16"	"(1996-07-14)"	"#Rose(A)-16 (1996-07-14) Barb (my youngest sister) shows me her engagement ring. It's made from some type of golden colored material, but the gold is flaking off. The metal is soft; so soft that I leave marks with my fingernail. Next to my ring it looks very cheap."
"Rose(A)-17"	"(1996-07-15)"	"#Rose(A)-17 (1996-07-15) Nick, his wife, Linda, and I are sitting/lying on my bed. We're all on top of the covers. I'm in the center on my stomach, Nick is to my left, his wife is to my right and they are both lying on their sides facing me. Linda is sitting somewhat behind me. We are looking at their wedding photos. His wife is talking and is very nice. Nick keeps looking at me. He asks me if I have any children. I tell him no. ""When do you plan on having kids?"" he asks. ""This is a good time, you would be a good mother."" His wife begins to talk about it too. I'm looking at their wedding pictures. The reception was in this large glass hall overlooking the night scene in LA. Nick is wearing a blue suit. My hand is underneath the photos and Nick puts his hand there and touches mine. I didn't move away. I look at him. His face has changed so much from the last time we met. His eyes are smaller and his mouth and nose are different too. Nick and I talked in low voices. I wanted to ask about Betty, but didn't want to make him angry."
"Rose(A)-18"	"(1996-07-16)"	"#Rose(A)-18 (1996-07-16) I'm lying on my back in bed. There are five or six people dressed in white surrounding the bed. One of them takes our cat away. Sam is in the kitchen and I call for him. Children are in the closet and I can't move. The people in white start picking them up, some are crying, others are reaching out to me. I call for Sam, but he doesn't come. They are taking all of the children away."
"Marsha(A)-01"	"(1996-06-02)"	"#Marsha(A)-01 (1996-06-02) Gwen and I are going on a hiking trip. The day is beautiful, the sun is shining and we're both quite happy. Suddenly, the hiking becomes rock climbing (the grassy hills have transformed into clay-red, jagged, rocky boulders). Gwen is unaware of the transformation of our surroundings. I, on the other hand, am acutely aware that my sense of stability and gravity are off. Gwen begins to descend; I'm irritated by this because I am now holding on for dear life and she's calling out to me, which is a major distraction. Cautiously looking downward, I see Gwen sliding down a water slide made of the same red clay, but very smooth. She's sliding down and yelling happily, for me to come join her. I want to; she looks like she's having so much fun, but the rocky edge I am clinging to has created a chasm between us. I'm so scared and afraid. I wish someone would make the jump with me. Suddenly an old man is standing beside me on the edge of the cliff, beckoning me to join him to jump. He jumps down to Gwen. The slide slopes into a pool where there are lots of other people laughing and splashing. Gwen is in the pool and calls for me to come down, but she cannot see how high up I am from her. Suddenly a new hot, clay-red boulder begins to emerge from the earth. It is huge and is shaking the foundation I am desperately trying to cling to. It erupts slowly taking my boulder higher. I can barely make Gwen out. I still hear her though, she sounds like a screeching mouse: ""Kerry, Kerry, come down."" I give up trying to jump or descend. I feel a lump in my throat, I want to cry. No tears come."
"Marsha(A)-02"	"(1996-06-23)"	"#Marsha(A)-02 (1996-06-23) My sister Ann and I are driving home from a family function that went on until really late. I'm in a rush to get home because I'm tired, cold, and nauseated. It's foggy and there are two large black men in the middle of the street. We both start to scream ""Oh my God! They have guns!"" Ann tries to swerve the car out of their way, but one of the thugs starts shooting and gives us a flat tire. They come over to the car and demand for us to get out. I'm going to be raped, is what I'm thinking. The men push Ann and me onto the sidewalk, face first. ""Now,"" the tallest one says, ""I'Õm gonna show you a picture and I want you to tell the truth if you seen this guy before."" This monster's gun is pointed at the back of my head. I can't see Ann. The darkest skinned bald-headed guy shoves the picture in my face and says, ""I'm not gon' tell you again."" I have no idea who the guy in the picture is. ""Bitch, you bet not be lying to me, cause I'm human, I ain't gon' blast you if you cooperate."" I hear him walk over to Ann. ""You know dude?"" ""No, I don't,"" I hear my older sister say, in the scaredest voice I've ever heard. ""I ain't gon' kill her"" (he must have pointed towards me) ""but I am gonna kill you."" I hear a gun go off, then running. I turn to look at my sister and there is blood coming from her head like a river. I'm slipping and sliding in my sister's blood trying to get her to wake up, because I know she can't be dead. She is dead. No one is on the street except us. I wake up crying."
"Marsha(A)-03"	"(1996-06-30)"	"#Marsha(A)-03 (1996-06-30) One night while Bob is over, I dreamt that we've reconciled completely and things are back to the way they were. The abortion is over and we have decided to give our relationship another chance. Upon returning from a nice picnic at the park, Bob takes me to a place that is unfamiliar to me. I don't know if we are still in the big nearby city. I'm thinking, ""he's going to ask me to marry him."" Bob asks me to sit down. The tone of his voice is beginning to alarm me. ""Marsha, I need to talk to you about us."" First he tells me why we can't be together and that we're both too obsessed with each other. He tells me that he's gone back to work for my brother Alex and that Alex wants him to leave me alone. All during this time I noticed that BobÕs eyes have a weird look to them, as though he were hypnotized. I am sick with anger, my brother has gotten to him! I am filled with fury, a burning rage has welled inside of me. I begin to exorcise the influencing demon (my brother) from Bob. I rebuke him in Jesus' name. I am so emotionally enraged that in my sleep I literally begin striking Bob (who is awakened by my blows to his neck)."
"Marsha(A)-04"	"(1996-07-09)"	"#Marsha(A)-04 (1996-07-09) I am at my grandmother's church, in the second pew, listening to my brother and cousin Joe sing a duet (this is unusual because they hate each other). After they finish, my brother comes to sit by me. The Reverend is preaching a good sermon and I get filled with the ""Holy Ghost"" (which is also unusual because I am not a religious person). I start to speak in tongues, I look over at my brother and begin to exorcise the demons from him saying, ""In the name of Jesus I rebuke you Satan."" Everyone in the church is looking at me in total shock. Roseanne, another cousin in the pew directly behind me, points to five chubby little white girls. ""Now you've made the skinheads mad."" Politely, I turn around to see if I've offended these girls, but the first four just smile at me bashfully. The fifth girl, also the chubbiest, scowls at me and murmurs a racial epithet (I can't remember what she said). Then I woke up feeling somewhat shaken."
