"n"	"dream"
"D-009"	"#D-009 (2010-06-23 (25)) Was pretty long and involved. I dreamt that Mom and Dad were home and it was this time of year, the height of summer, all the usual, blah, blah, blah. And we were playing this family picnic in the park, you know. I like being in the outdoors and all, but I'm just at a stage in my life where if I have to have another family picnic, I'm going to scream. [laugh] Well, for some reason I love when Mom and I take picnics and go buy ______ and get a little thing or when we pack something and we go someplace. But just doing the whole family thing is just, if I have to do another family picnic, I'm going to scream. [laugh] So this dream was, it was like, you know, we were supposed to celebrate Father's Day and do this family picnic thing, and Mom was trying to convince me that I should come. And we were supposed to go to the park and just sit and read the paper for like 8 hours, and I was like, ""Oh, my gosh, that is so going to put me out of my mind."" And for some reason Terri was supposed to come with us, and, you know, she asked Mom, well gee, this didn't have anything to do with music because, you know, Terri kind of doesn't like the concert things that we go to. And she said, ""No, we're just going to go to the park,"" and so was like, ""Oh well, with me and my ______"" kind of thing like she does. And I don't remember if it was her or somebody who told me that there would be something going on downtown that I would like. I don't even remember what it was. It was some kind of like shop or something. Maybe it was a festival in the park or something. But in my dream I was going to start walking, and I was going to make it down there. And it wasn't the usual, typical way that we go downtown, we go B Street south to downtown. But in this dream I kind of went a little east and mostly north. The numbers were all mixed up in my dream and weren't what they really are. But the location that I started out in was 5th Street going north, and I was going to cross on 30th Avenue, and like, you know, across 30th Avenue is like a totally unknown ______. I mean, I know when I'm at 7th and 8th Street and I cross over to 30th Avenue on my way to _______, but I've never really been across 30th Avenue at 5th Street, and so they were called all kinds of different numbers in my dream, but that's what they were. And I got to this place that kind of was a little like downtown Westport, but it was rougher than downtown Westport I don't know how it really is, but I could see downtown Westport as being quite laid back and easy-going and having a lot of art and culture in it, and not having a lot of rough and crime and stuff. That's all in mid-town. But in my dream, mid-town was downtown. And I was walking along this storefront strip mall thing, and there was like a Shnip Shop (?) thing and I had the notion that somebody had stolen the cassette tape that was shrink-wrapped. Two boys on bikes, and they were kind of like -- I don't want to say harassing, but that's kind of what they were doing in a subtle way. They were kind of like asking me question and talking to me, trying to be friends, but I knew they were up to no good. They said, ""Here, I've got something for you,"" and they gave me this tape that I knew they stole. And just then this police car went by, and it didn't stop; it just went by. And then there was somebody riding a bike, and I took this tape that was stolen and I tossed it into their basket and I made it as they were going by. And so now it was on their hands. When I saw the cop car going by, I was thinking that I would say, ""Look, somebody gave me this tape and I think it was stolen,"" but it didn't really stop, so I couldn't do that. And then Mom was with me suddenly somehow, and we were going in this art gallery. And we were walking around looking at pots and things, and there was a piano. I thought, ""Oh, I can go over and play the piano,"" and the people ______________ and I just felt like they weren't going to tell me off. And it was a grand piano with the small lid folded back, but the big lid wasn't raised. And I was trying to, I remember I didn't really touch the keys, but I played something that was kind of nice. And then I was trying and trying to play ""Hero"" and I couldn't really play it. Sometimes in dreams when I dream about playing, it's as if I have this score in front of me laying down and my fingers are punching the staff and trying to move on the staff instead of moving on the keyboard, and that's how it was when I was trying to play ""Hero."" I was at a desk; I wasn't even at the piano any more. And then I woke up and I realized it was all a dream."
"D-010"	"#D-010 (2010-06-30 (25)) We were going up to see Sandra and Uncle Larry and Levi. I don't remember if we flew or drove, but they were in another state, I think. And at the time they were living in an apartment and ________________ the other kids. And we were going to stay with them, but they just seemed like they weren't ready to have us stay with them. They wanted to have us stay in a hotel. And so we got a hotel room and we kind of set ourselves up. But then for some reason the family just kind of got busy and wasn't really ready to have us do anything, and we were supposed to go to the beach, we're supposed to do different things and they just sort of didn't seem ready, didn't seem to want to do any of that. So Mom and Dad would leave me in the hotel room and go over to their house or to their apartment and help them with a few things around there. I don't exactly what, some things that they needed. And I was there by myself, and I was a little disappointed about not seeing Sandra and the kids, and I was disappointed about not being able to relax and have fun with them. But I was kind of relieved of, you know, Mom and Dad actually ended up sleeping over at their apartment. ____ that's kind of neat that I could sleep by myself, and in this dream I was, you know, going down to the restaurant part of the hotel, and they had a piano. And I sat down and I started playing. And there were a bunch of people there that seemed to sort of like it. And different things were happening, different people coming over and talking to me. And I intended to play some more, but I didn't get to because so many people were talking to me. And then I woke up. "
"D-011"	"#D-011 (2010-08-13 (25)) [very hard to hear] We were in Jackson with Aunt Christine, and there were some strangers there. Maybe it was Uncle Burt & Bobby. I don't see them that much, so maybe they were the strangers. But at first I was like sitting in a living room, but it didn't really look like their living room. It looked kind of more like Melinda's living room. And they had a really nice sound system. They put it on, and I was listening to something while I was drawing or writing. I was bored, trying to use up the time, you know. And I don't know what Mom and Dad were doing. They were out shopping or some activity like that. And there was something to do with the kitchen, I don't remember what. Somebody was either painting the kitchen or cooking in the kitchen or doing something. And then I got tired and I think I went to bed, but I'm not sure. Maybe I just slept on the couch.  And the next day Mom was saying something about wanting to do something with Aunt Christine's mirror because in this dream when you would go into the bathroom, it would be these three mirrors all tilted in toward each other like a bay window. One mirror was nice and a little fancy, like a little bit of ____________. The middle mirror was like really, really, really fancy. And the mirror to the right was like falling apart and real plain, so Mom decided she wanted to make the right mirror a little fancy to go with the one on the left. So she said, ""Do you want to stay with me and work on the mirror, or do you want to walk?"" and I wanted to walk and I said in this dream, something about how I did all the scribbling I could possibly do yesterday. And so we walked a little, and we came to this park and they were having like this fair and we were walking around these different booths ________________. ______________________ _________________________. And then _____________________ kind of looked like our park. And I could hear the band, and I was running up the hill to get closer to the band ___________________. And there were some ducks along the way and I was stopping to look at the ducks. I couldn't really get close to them.  Then I woke up. And actually before all of this, ______________________________. And so of course Aiden was bouncing off the walls when it was time to go. I didn't want him running around tearing stuff up.  And so I was on the porch and I was swinging on the swing and playing a little game with him. And then I was able to pick him up and carry him like a baby, right out the front door to his parents."
"D-012"	"#D-012 (2010-08-13 (25)) I had another kind of crazy dream about being in Jackson. I couldn't figure out if I was in Jackson or I was in a class. Believe it or not. We were doing this Jeopardy game and it was really like awful stuff. I wanted to go with some other students to go have my picture taken by the kindergarten pod at Oceanside. I felt like we were there. But yet we were in this classroom doing this Jeopardy game __________ and I don't remember what it was about. I think it was something about geography. And then the next thing I knew I was like down in Aunt Christine's basement by the washing machine, and I had a desk and a computer and I was entering _________________. And I was thinking to myself how I really, I didn't want to be down there, but I could fool myself into thinking I was just in a room and not in a basement, which is kind of how I would think when I would sneak down there. And I was hearing this story. Somebody was talking and telling me this story about an organist who played a morning service, an afternoon service and an evening service. He had like three services in a day, and he had to play them all at this organ that was in this basement. He had to come down there and ________ off in the sanctuary. That was really bizarre. And I was thinking how really I wouldn't want to be down there for that long. I guess that came from one day I was joking around about the hot water heater in our cellar, and I was saying how, you know, the ducts for the heater, ""Oh, these could be organ pipes and the console could be right down here."" And then I thought ______________, ""I wouldn't want to play down here."" And Mom said, ""Well, no you wouldn't, especially if somebody shut off the light and closed the door."""
"D-013"	"#D-013 (2010-08-14 (25)) I was back in New York City, but the city was a lot quieter and a lot more peaceful. And I was still with the POE group (Pipe Organ Encounter workshop I went to) and I guess we had made arrangements to stay there for like longer. And I had settled into this little room that was like set into this huge building, but it was like a really little room with only one little single bed and no even like any furniture or anything. I just had a place to plop all my baggage. I had like three or four suitcases. But I was thinking, ""You know what? This is perfect,"" because I didn't really mind not having any furniture. I was just glad to be like by myself so I could go there and have some alone time. And it had this, what I liked about it was it had this huge open window. It didn't even have a frame or anything. It was like stone, like just open like it would be in a cathedral. It was just open, like to the outside elements, and I could, you know, it would be -- in this dream it was kind of cool and breezy, but it felt really nice. And I don't know exactly what we were doing. I didn't even remember it this morning. It was real foggy. But we were going someplace and I must've either got left behind or decided to explore, because I was like crossing the street by myself and I was, you know, it was like 4th Street. It was as busy as 4th Street. And I was thinking, ""Oh gosh, I'm lost. How am I ever going to cross this busy, busy street?"" It was a little bit scary, but not too much. I mean, it wasn't the same kind of scary that I have sometimes in dreams. And some stranger was there to help me, and I was really glad. And that's really all I can remember of that. I just remember feeling generally good that I could stay there and be with all these great organ people and stuff. And that same night I faded into this dream that I still had the twin beds upstairs from the girls and for some reason Mom and Dad and I were all sleeping up there. It must have been like we used to do when company was in town. And for some reason Dad was like laying down and going to sleep and Mom put the radio on really loud. It was my clock radio that's over there. And she was like in the bathroom brushing her teeth and I was up going to the toilet and stuff, and it was, it was on really loud. And I kept thinking he was going to wake up and he was going to be mad. And he woke up and he just kind of took like his duffel bag and stuff and went downstairs and turned on the bathroom light. And it was kind of looking like he was moving towards sleeping down there, and Mom and I were going to sleep upstairs in the twin beds, and I was like, ""Whoo hoo!"" And then I had a dream that we were going to this PTA meeting type of a thing. And we were at Westport High School and we were going to have some kind of banana bread or something that I had baked. And next thing I knew some of these like teacher people were going to come over to our house and we were going to have waffles or something. And next thing I knew Dad was in the front yard just throwing things out of Mom's shed in a real fit like he gets sometimes and saying, ""We're going to have people over tomorrow. Right now, today, you're going to clean this out."" And I took off, I was wearing a sweater at the time. I took off my sweater and I threw it at him and I said, ""What, what the hell are you doing?!"" And it was like it didn't even come out that loud. It was going like this [muffled sound] . And I barely had a voice, but I yelled as loud as I could. And I don't remember what happened. I think he just kind of backed away into the mist and everything faded into a mist, and then I woke up."
"D-014"	"#D-014 (2010-08-16 (25)) Let's see, first I was doing something at school. And I don't know what it was, but I was with a group of other students, like some of the ones from the organ group and we were going into a place that was like the Bancroft Middle School gym and they said that there was going to be a Celine Dion concert, and that they were going to take pictures and do a sound check and everything, and they were going to let us in ahead of time. And so I was with Johanna and she took me right down in front, and we were sitting and waiting for the concert to start. This gym had a dome, like the ________ dome, and it was all blue. And then when the concert started, they would project different images on it and stuff. And it seemed like they were taking forever to get things together. And I really didn't hear anything at the sound test, I didn't see any behind-the-scenes things. There were two or three clowns dancing around and acting crazy, and a person behind the stage doing the sound test. It was really just other people doing really boring stuff, like a typical sound test would be. And so I was talking to Johanna but I was digging in my purse and I was getting my new monocular and I was starting my recorder, and I was trying to use my cell phone to call home to tell Mom where I was and what I was doing. I felt like we were close to home, and I had to meet up with her later that night to do something. And every time, I found out the hard way why they tell you not to use cell phones because when I would use my cell phone and talk, the sound would somehow weaken the PA so you couldn't hear it like in the concert hall, so like everybody could hear what I was saying. I was so embarrassed. But then the concert was about to start and everybody was parading around on the first song It was like a Prince song. I couldn't hardly hear that well, even though we were right down front. And she was wearing that metal like top that you see in the Taking Chances tour video. And then I woke up and I was like, I moved on, I didn't wake up, but I moved on to the next scene. I needed to connect with Mom because I was having an organ recital that evening at the Palladium. It was going to be, I thought it was going to be just me for a whole hour, but as it turned out, it was me and this other boy that I met on our trip that was going to do the finale. And I was thinking to myself, ""Do I know enough repertoire to fill up a half an hour?"" And are my silly, diddly little choral preludes going to be enough to satisfy them, or are they going to want big honking, loud and like Widor stuff? And I didn't even know the organ, and it was like the night of the show. And Mom took me there, and we got there like about 7:00 and I was supposed to play at 8:00. And _________. There was a bedroom in there for artists to stay in. It was like a hotel room that was backstage. And there was this, I don't know why, but I was laying down in this bed, waiting for somebody to roll the organ out. And I was laying in bed and there was like a pedal board attached to the foot board and I was trying to practice one of my pieces with my hands in the air. And I was like, ""This is like so not working!""  And then I was going up the stage to the organ to get settled, and I was thinking, ""God, I have like no time to like a) practice my piece to get the feel of the action and b) settle my stops and my pistons and everything."" And I didn't even know if we were allowed to set pistons. And I just put on something that sounded kind of cheesey like an 8 foot and a 2 foot flute stop, and then just a regular diapason 8 foot on the Great. And I was practicing, it wasn't really anything actually that I know, it was just something. And then this other boy came up, and it was like 7:30 by that time and it was time for him to play his piece. And I was really worried about how it was going to go, but I just figured what the heck. I mean, I'm just gona' have to wing it. And then he seemed kind of nice, like he's going to help me set the pistons. And then I woke up."
"D-015"	"#D-015 (2010-08-19 (25)) I was at the supermarket looking at __________. Actually _________________________. Before that I was _________ with Mrs. McBride, and she was teaching a lesson at Terri's house. And it was dark and it was dingy. Actually, wait. Before that, See, when you think about things remember more of it. I was playing the piano for Mrs. McBride's choir and we were in a school room. And I was playing these simple little songs like ""Hark the Herald Angels Sing"" and different little carols and __________________ __________. And I was playing them all in the key of D, and I probably shouldn't have done that.  But I guess the ones that are in penta chord form I should play in D because that's the range for a young child's voice; it sets the best in their head voice. And in my dream pretty much all these songs were in penta chord form, so I guess that's why I played them all in D. And I was just sort of [tape goes blank] . For most of them I was able to fudge my way through in accompaniment style, and then I said we were in a classroom while we were doing this. She had this Irish song that was a more complicated arrangement, and it had a recorder solo. And she had a little organ in the music room. It was like the one I practiced on at the college. It was a little, little bitty, bitty, bitty pipe organ with a free-standing case. But she made it play really loud with mixtures and a full chorus and everything and a recorder solo was heard above it. I don't remember which song it was, but it was something. And that little children's choir was able to sing out above that loud organ. And then next thing I know, she and I and her kids were at Terri's house with some bizarre reason. And I don't even remember what we were doing. I think it was some kind of a lesson, but I don't remember what it was. And then there was this book, and it had this story that like went on forever, and it was all supposed to be sung. And I was just flipping through it and reading the words and glancing up at the staff every now and then to kind of see what the melody was doing. And I couldn't really understand it. It was like chant or shape notes or something wacko like that. And I was thinking to myself, ""I hope Terri's alarm doesn't work any more and I hope she ____________ whatever."" Because Terri wasn't home and we were just like crashing in her house _________. And there was something more to this, but I can't remember what we were doing. I don't know. Then suddenly I was walking to the supermarket, and I was roaming around, I had all these bags like Mom brings and I was trying to look for groceries. But I couldn't find anything. I wandered through this part of the store that had a wood floor _____ table, and some people were having like a banquet there, you know like those catered things sometimes. And I was hungry; I wanted some. But I wasn't invited, so I couldn't barge in. And I was wandering around and wandering around and looking and looking, and I was able to find a few things, but it was not really near what I had come for. And then I went out to the parking lot because I thought somebody was going to drive me home. Somebody had talked to me at one time that they were going to drive me home. And this Grandpa truck was in the parking lot and I had the keys and I opened up the door, and I turned the ignition to run position so that the accessories would run, and there was some jazz, 98.7 on the radio. And I loaded up the one or two bags of groceries that I had and I was sitting there listening for like a half an hour. And nobody showed up to drive me home.  And this time in this dream, I didn't even want to drive. And so I turned off the ignition and locked it with the key, like it was a car. And I locked up the door and I took my groceries, and this time when I got out of the truck, I not only had my two bags of groceries, I had like bazillions of water jug bags, just like Mom has. They were all empty. And I was going back in the door, and I came in like a back door, and I was standing there like blah. And some lady said, ""Oh, I'll take those for you because I'm going to go and get water myself."" And I gave them to her, and then as soon as I gave them to her, and then as soon as I gave them to her, I realized, ""Well, gee, what are we going to use when we go to get water next time?"" And then I woke up."
"D-016"	"#D-016 (2010-08-20 (25)) It was the middle of the night and a helicopter landed on Cassandra's house. I think that I felt like the reason why they did is because they had some kind of emergency and they couldn't go any further, so then like emergency landed on Cassandra's house. Then a plane emergency landed on our house, because the plane had to rescue whoever was in the helicopter. [laugh] And it was kind of funny because we all thought it was going to be bad and, you know, when the plane landed on our house, it kind of knocked a few boards loose, but it didn't really flatten the house like sometimes we say it will. I'm trying to think. And it was a general scene where all of us were up kind of late, it was past 11:00 or 12:00 at night, and I think it was like one other person, it was one of the first nights Mom and Dad were back in town. And I think Dad was talking on the phone and Mom was doing something like shuffling papers on the dining room table. And I was up late, I was watching something on TV. And then I don't remember what happened ______ but next thing I knew it was Halloween and I didn't have like the stuff set up like I usually do. Oh, I know, part of this was when we were up late, I was on the porch, and it was another one of those dreams where we listened to the boom box and I couldn't shut it off when I realized that Mom & Dad were home. And I couldn't even take the batteries out. It was the funniest thing. And so I turned it all the way down and it still could be heard. And then the next thing I knew, it was Halloween and I didn't have my stuff set out like I usually do. And I was upstairs digging some more stuff out, and next thing I knew, the doorbell rang, and it was people {trick-or-treaters} and you know how you give each people two things of candy in their bag _______________, well this kid said, ""No, I want a big one like my brother; I want a blue one."" And I said, ""Okay, I don't think I have one, but you can look."" And he looked and looked, ""No, you don't have one."" And so I said, ""Well, have a good _____,"" and he left. And that's all I think there was to it."
"D-017"	"#D-017 (2010-08-25 (25)) Uncle Charlie and Aunt Polly were in town and I remember sitting out in the back yard, Uncle Charlie and Aunt Polly and me having a good time talking and drinking coffee. But when they came to town, somehow somebody found a way to bring all their equipment and their security system. And they wired our house ___with it ___?___. The one scene I can remember in this dream: Uncle Charlie and Aunt Polly and I were going to go somewhere, or maybe it was Aunt Polly and me. And we were in the back yard and she said, ""When I tell you, you go out the gate, and once you've closed the gate, I'll go out the front door and I will meet you."" So she said something and I went out the gate and I closed it behind me and, of course, I knew she was turning on the security system. But before I got too far away, these electronic voices said - ""Wait, you went out the gate. You did not close the gate."" And I turned around, and sure enough, the gate was wide open and I ran back there and I closed and latched it as best as I could. Then it happened again. I walked away and I got a little ways toward the alley, and I turned back and the gate was still wide open. And I ran back for a third time. I can't remember if I did it three or four times, but I started thinking. ""I am running out of time and I need to get away fast."" So I ran, and in this dream I could run, but sometimes I can't. And I was running and running _____________________ and I didn't hear anything in this dream, but I knew what was coming and I was glad I could get away. And I had my purse and my phone, and a paper in my pocket with thei phone number, but I couldn't see too well and couldn't seem to make them out, so ____________________. I tried and tried to call them. I tried Information and couldn't get anywhere with that. And I was walking around aimlessly in the park feeling like a disgrace. I'm trying to think. I was first of all feeling afraid and second of all, feeling like a total idiot. I mean, why can't I do a simple thing like close the gate? And I feel like it was going to be a really bad thing for them. And then the next thing I knew, Aunt Polly found me in the park. And I sat there and I put my arm around Uncle Charlie's shoulders, and I said, ""I'm sooo sorry for making your alarm sound because I couldn't close the gate in time. And Aunt Polly's like, ""No, we're sorry."" And I don't remember exactly what happened then. I think we were all at a restaurant, and we were eating like corn and applesauce and then I woke up."
"D-018"	"#D-018 (2010-09-05 (25)) Last night I was having a dream. It was weird, certain things around me that looked like our house down there, but really I think I was in Jackson with my Mom and Dad. And it was, you know, I enjoyed my trip for the most part when I flew up there. So in this dream I was still up there and I was like, it was the day before and I was going to ride home in the car with them. And I remember it just felt like the very last hurrah before the final, you know, everything how was I going to survive the trip home and all like that. I don't remember too many of the scenes, but the one I really remember is that I was at this park, the one that the creek was at, so it's odd because it looked kind of like our waterfront, but I knew that it was a park by Aunt Christine's house. And I had my keyboard out on a picnic table. Don't ask me where I was getting power from.  And I was out there and I was just playing. I was just enjoying myself. And then I was like digging for my cell phone so I could call home and find out how much time I had. And then Mom came up. She had walked to a store and come back. I don't remember what she was saying, but I think she was saying just general stuff. It was kind of odd, she was taking pictures of the waterfront, and I had my practice book. Then, we were saying goodbye to Aunt Christine. In the next little scene, I was home, and I had my cockatiel named Archie. He keeps showing up in my dreams, and when ever he shows up in my dreams, it's like I forget that I still have a bird, and I forget to feed him and give him water. Or I neglect to clean his cage for a few weeks on end. Whenever I find him, I remember that I have a bird. Then, I hurry up and give him food and water. So I feel so terrible. How could I ever be so neglectfuland forget to feed him. And I don't know why I keep dreaming that. I even had one dream that he died of thirst. But in this dream he was alive, and I replaced his drinking water. In this dream he was living in both his own and in Tweety's old cage. So I replaced two different food dishes and two different water dishes. And I was feeling so bad that as I usually do, that he was there all along and I hadn't taken care of him. . Then I woke up."
"D-019"	"#D-019 (2010-09-07 (25)) Last night I was having some pretty interesting dreams. First I dreamed that Mom and Dad, Uncle Carl, and maybe Aunt Joyce. We were all at Westportr's Church. And we, I didn't know that Mr. Dawson was the organist; I didn't know who the organist was. And for some reason we were sitting way in the back and I felt really bashful. You know how it is when the family only comes to church once a year. They were giving people like party favors as they were leaving, like a tape and a hat and a brochure, hoping they'd study it and come back. I was thinking to myself how the organ was in the same position as the sound booth at my high school auditorium. You not only had to go up to the balcony, but you had to go way up to the top. It was in a little extra room. Then, next thing I knew, it turned into Westportr's Cathedral, and the organist there was some lady that wasn't anyone in particular that I know. She was saying that I could come and practice and get to the organ, and I could come and listen to the services and see how they went. It was all empty and she was showing me around. She showed me that up in the chancel, behind the choir stalls and behind some heavy curtains, there was this boat horn like thing, like Uncle Larry (Aunt Janice's husband) had on his boat. She said, ""This is really loud, if you touch this, it's going to BLARE!"" But the light switch was right over there, so you had to go over there to turn on the lights in the chancel. We never did get to the organ because then there were some other people going by and saying, ""Hi, nice to meet you."" Somebody had a dog, and I was sitting on a couch. The dog jumped in my lap. And I was sitting and petting the dog. He was really sweet. He was a black dog, not real big, about the size of Bella I think. And that's all there was to it."
"D-020"	"#D-020 (2010-09-10 (25)) I was at the farm cottage, I was up in Jackson. But it was on this acre or two, I mean instead of being in the middle of absolute nowhere, it was on this acre or two property, and we had a gravel, stone driveway like Grammy had. And it even had wooden things in the gravel, almost like a wooden boardwalk up to the house. . Anyway, we lived in a little community, kind of almost like one of those subdivision things, and all of the properties kind of looked like this. And they were spaced out more than subdivisions usually are. And I didn't even get the feeling like we were in Jackson all the time. It felt like a warmer climate. And so basically, we were milling around and doing different things. The inside looked quite a bit like our house. Let's see, click, I can't remember any real action in this, but at some time, I felt like we were riding around in the truck, around different places, and other times we were walking. And everybody was getting along pretty well, but I just felt that we were all too close together, you know, I'm used to having lots of space, and here, everybody was practically on top of me all the time, just like it was when we were at the farm. But yet the land was so beautiful and I was so happy to just have a break from everything. I believe the house had power, but not as much as you'd usually have. If I had to put it in technical terms, I'd say that the fuse box was rated for, like, 5 or 6 amperes at the most, but of course, I didn't think that in this dream. It had lights, and we could run our sound system in the living room like at home, but it didn't have, like, air conditioners and washers and dryers and all that stuff. So I was thinking to myself that I really wouldn't mind being at the farm by myself for a while. And by the end of this dream -- Oh, I know, somewhere in the middle, Mom was supposed to take me out through the back of the house. See, I had only been coming in and out of the front of the house, but Mom wanted to show me the back of the house, because it was right on this beautiful body of water. But she never did show me. Then, Terri popped in and was yacking and talking. There was something about bread, she was putting bread in the toaster. We were having this discussion about wheat bread versus white bread. It was a bagel, it was a white bread bagel. And then, we were riding in the truck again. Then, we were walking somewhere, it was very urban. Like when we take the bike to my bank and we ride under the overpass and see all the homeless people, and sometimes there's construction. It's just so loud, you've got the cars, and the echo and the construction equipment, it's such an assault on the senses. It wasn't that loud in this dream, but it looked like that. We were walking to some store with an older couple. And then I woke up."
"D-021"	"#D-021 (2010-09-19 (25)) I had like three things going on at once, and one of them was an AGO [American Guild of Organists] meeting that I wanted to go to. One of them was a class, and one of them was something else that I don't remember. And I was supposed to set up a cab to get to at least two of these things. I realized that it was after 5:00, and I had forgotten to set up my cab.  And then the scene of action in this dream was, I guess I was at the class and I didn't even have to go to the school. I was in my bedroom and it was a lot bigger, and there were like three or four other girls with me that I didn't know and we were supposed to be in the class. And this teacher came in and started giving us a lecture. She was making up talking points about how our water system worked. She was like making up this presentation about how they started running water through the city and through the pipes and up to the houses. And I was writing notes and papers. Everybody was goofing off. I don't remember _______________. It was just a dream about having too much to do and not enough time to do it."
"D-022"	"#D-022 (2010-09-25 (25)) It was something to do with the fact that I was planning to walk downtown to some kind of concert festival thing. I think it was supposed to be the crawfish festival that they had that I've never really been to because we're always so busy at that time of the year, but I've always wanted to go. In this dream it was a lot of thought, and not that much action, and I was just sort of thinking how if I really wanted to go, I was just going to have to walk. And then when I get there I was just going to have to figure out what was where, all by myself. "
"D-023"	"#D-023 (2010-09-25 (25)) We had chickens agob. We had three or four chickens, and four or five geese that were like the geese from the park. They made for quite the menagerie of pets. It was the same thing again, I was thinking how I hoped I wouldn't forget to feed them. This time, we had just gotten them. I was sitting in the yard, and they were coming around me, and I was making a mental note how I'd have to remember to feed them. Not only that, I felt an immense responsibility to protect them if any of those crazy raccoons or opossums came around. "
"D-024"	"#D-024 (2010-09-25 (25)) Mom had to give a pee sample at the doctor's office. But she didn't actually have to go to the doctor, she could do it at home. So get this: She had to float a bucket in the toilet, and put the phone in the bucket so that whatever she would pee in the bucket would go over the phone to the doctor's office! In this dream, I had to go to the toilet. I remembered that the bucket was there, and I was just going to take it out. But the bucket tipped, and it got full of water, and the phone got wet. So I took it out quickly and put it on a side, and I was wondering if I was going to get an electric shock. See, this was the kitchen phone, and it was still, like, attached to the wall. But how we had it in the bathroom, I don't know, go figure. I think that's all there was to it. "
"D-025"	"#D-025 (2010-09-29 (25)) I was having some pretty interesting dreams last night. First of all I dreamt that Mom & I were riding bikes, and we were going down to the beach. And there was some kind of festival with a lot of music going on at the Scenic Point or Becker Park or something like that. . We were walking along the shore and we were swimming in the water, we were walking along, even when we were walking along the waterfront, and apparently there was some place where we could get down by the water to swim. And I was saying we should go over a little bit closer to where the festival was so that we could still hear the music. And we had some kind of picnic, and I'm trying to remember, I think before that we were at some kind of show and there were these girls in all these pink dresses and they were like singing or dancing or something. And Dad was there, and I think Mr. Dawson was there, and Mom was there. And we were all going to go to a park or something, and I just ______, ""Oh that's so boring and so ___________ always do that. I don't want to do that again."" And that's when Mom and I went to the beach. I was thinking how going to the beach with Dad would be so very boring, but with just Mom & I, it was pretty fun. In this dream, the weather was very nice, too.  Then I can't remember any songs that I really recognized, but they were playing, like, oldies songs. "
"D-026"	"#D-026 (2010-09-29 (25)) Somehow I found this ca__ that somebody must have given me years ago and I didn't know that I had. It was like a PDA thing, like a PDA thing for people that were visually impaired with sound only. And I couldn't really figure out what it did, or how it was supposed to work, but I was trying to figure out how it was supposed to work. When you first turn it on, it's really loud. I had to make it quieter to actually figure out how to make it work. And it looked a lot like the calculator I used to use in middle school. And that was kind of all there was to it. I guess it wasn't all that interesting after all. I could have sworn there was more to it."
"D-027"	"#D-027 (2010-09-30 (25)) Last night I had spme pretty strange dreams. First, the one I can remember best, is that Mom and I were in the airport and we were going somewhere. Actually I can't remember where we were going. ____ leaving town as if we were going to my relative's home town. And I had to go to the bathroom, actually, we both did.  For some reason, we went in the same stall _______kind of take turns going and we chattered and took turns going______. So that's what we did in this airport dream.______ Well, we heard this message come over the intercom, talking to some other person, telling this other person that they had better go quickly, not just sit around, or the toilet would flush automatically before they were ready. And I realized that they were doing surveillance on us and they were making it so that only one person could go at a time, making it so that it would flush automatically for each person, so that I don't even know why they would have a reason to do this I guess they thought maybe somebody would either waste water or waste something _______________. But I was having her open the stall and then close it again so that it would seem like another person went in there so that I could go too, and they wouldn't know we were both in there. As I describe this, I remembered what happened before this, what led up to this. I was dreaming that Mom and Dad were home and for some reason Mom and I were both sleeping in the bedroom downstairs. And Dad was supposed to come to the bed in a little while, but he was playing his computer game or something. And it was like 11:00 at night, but Mom said, ""I'm hungry. I want to go eat something."" And so I suggested, ""Well, we should go upstairs to my bed so that when Dad goes to bed in his bed and goes to sleep, we can get up without waking him up. Because if we stay here and he goes to sleep, when we get up, then he'll wake up."" So we went up to my bed and then, I guess, before we knew it we were walking downtown to this restaurant. And it was someplace -- I don't remember where it was -- oh, it was a Chinese place. And I had, we were all kind of sharing, but I had some kind of chicken, it was like fried sesame chicken, but it was, there was something else too. And there wasa plate of something else too, some kind of meat. And I was thinking, you know, ""I should have vegetables, spinach and meat and ______."" And I thought ""I usually have meat and a vegetable. And she said, ""Oh well, it's alright."" You don't have to worry about that, you have vegetables in the freezer. I couldn't really taste in this dream, but as I ate the fried chicken, I realized that there was some broccoli and some other kind of steamed vegetables in the sauce too. I can't remember what the other dish was that I had. And I think, I don't know, I thinkthe air port thing was separate, not part of the restaurant thing. And I think that's all I can remember for now. "
