"n"	"dream"
"1744"	"(2007-11-30 (16)) It was in the olden days (like before cars). Ezra, Dad, Michael Cera and I were there. We were in this desert with a bunch of other people. Michael Cera and I planned to do a fake robbery and then run off. We both smoked and we had to separate, so I took some of his smokes. Then I was at Nana's and it was no longer olden days. Michael was supposed to have made it back before me. I went inside and Ezra was on the lounge. I asked if Dad or Michael had explained why we had stolen the stuff. I said to Ezra that I hadn't seen Michael for ""like four days!"" and Ezra said ""long time, huh?""."
"1745"	"(2007-12-01 (16)) I was watching Sliders, but Dirk Benedict was in it."
"1746"	"(2007-12-01 (16)) Mom gave Dad this show to watch and Jason Lee was in it. It was a 'dare' show. He was doing all this ""R-rated"" stuff and it went for 84 minutes. At one part he had his pants off and someone held his legs and his genitals were showing. Ezra was watching too and said ""I'm the only one who hasn't seen this before"", although neither had we. We were then in his room. I was getting dressed and wore my Spongebob shirt and my school pants. I had an exam earlier and Mom had picked me up. Bradley and Eugene weren't there. Dad and I were going to some Feargal Sharkey concert. I found this old music tape of Dad's and it had Shake the Disease. On the label it had Depeche Mode and Icehouse. There was something about digging up ""fossils"", but it wasn't actually fossils. Elijah was at the exam. I forgot to do some questions. There was a Ted Bundy question but it was a math exam."
"1747"	"(2007-12-01 (16)) There was a bee lady and her and her friends surrounded this bad spider and told him not to hurt people. These three kids of the bee were called Spider Daddy. He said he wouldn't go into the place. This girl was trying to get her dog back and she escaped from the back of a Ute."
"1748"	"(2007-12-01 (16)) I was explaining to Nana and Poppa how I didn't get an A for the year. I had gotten 50% on the Accounting exam and I said I got a B overall. This lady said I didn't get into the A form and I was thinking I wanted to so I could be in the same form as Eugene. I asked if I got an A next year could I get moved. I was saying how one guy (Eugene) got A's in all subjects, another (Darius) got almost all A's, another (Jeremiah) got A's, B's, C's and a D. And I had no clue about another (Bradley) because he never says anything."
"1749"	"(2007-12-01 (16)) These two guys were walking away and these two other guys walked the other way and said something to them. They realized they had had sex with them. One of them looked like Ryan Merriman. The two guys went to the shop and were getting stuff plus something to do with sex and they were embarrassed about it. They were looking at stuff and I mouthed to the store guy ""call out"" so he did. I was looking at the ice-cream and most of the tubs had lids off."
"1750"	"(2007-12-01 (16)) I was at this stage place. They were playing a preview of Michael Palin doing a talk and I was like ""ooh!""."
"1751"	"(2007-12-02 (16)) We took the kittens to the pet shop. Mom was there. We went somewhere else for a second and then when we came back the lady said all the kittens were fine. Then we also had a pig, which was sometimes a dog. She said it was pregnant with lots of males. Then it was a place to test for something like powers. This black girl had a necklace like the one in The Blob [I watched that part last night] and she was on a date with this guy when the blob attacked her. She was all stretched out and torn apart but she was alive and had lost the necklace."
"1752"	"(2007-12-02 (16)) I was at Nana's talking to her. I was thinking about her fainting the other day. Ezra was watching TV. I had my period and I went to the drawer in the laundry. I saw Poppers outside with his hat on the table. I got a pad and went to the bathroom to put it on. Later, Nana went into the bathroom and I followed her and was worried that I'd left the wrapper on the bench, but I think it was in my pocket."
"1753"	"(2007-12-02 (16)) Dad went to this old petrol station. It was really rundown but the trucks there were this new and bright red. As we left, we went past this place and I said ""Hey, I've been here before with Ezra and Jayson!"". It was from the dream I'd had on the 14/12/06."
"1754"	"(2007-12-03 (16)) I needed to wash my hair. I had to go to school on Monday because a teacher had called Mom saying I needed to finish my subjects. Mom came that morning and straightened my hair. Dad was asleep and I woke him up and said that I had school. He took me to Midvale High School. Ezra was there and he told me Dad was checking to make sure I didn't wag. The toilets were at the top of this big building, which didn't have walls and had a lot of stairs. There were lots of people lining up for both, though the male's line was longer, and there were people lining up way down the bottom of the building. I saw Dad's car. I said to Ezra ""Why are we at this school?"". Ezra had gone here before Brookland too. Kaitlyn was there and she looked like Kristin Kreuk. These two Asian brothers were around and one had blue hair and the other had purple hair."
"1755"	"(2007-12-03 (16)) These two fat guys were gay. They were having some trouble in their relationship. They saw someone and sent photos of each other and they realized they were in love."
"1756"	"(2007-12-03 (16)) I was watching something with Quentin Tarantino and he said ""We slide up next to each other and try to make it half way"" and he was talking about some guy called Quentin, who was a writer. We were at Midvale shops and Quentin Tarantino was there. He was coming over to the car and Dad quickly left and he said it was because they knew each other and he was always trying to give Poppa jobs."
"1757"	"(2007-12-03 (16)) I was looking at some school photos from when I was young. I was at a school and there were look-alikes of someone there. I looked at Mom's photos too."
"1758"	"(2007-12-03 (16)) Calvin was talking to Eugene and I was annoyed because I wanted to talk to Eugene. Then some stuff happened and we were in a train tunnel thing. I was in a train along with some others and we were trying to kill someone outside the train. There was a place with water. They were going to hide in it but decided against it. Later I was at home out the back. Eugene had adopted this kitten and called it Clifford. Sometimes Eugene was Hal Sparks. I said ""Clifford? Like that big red thing?"" and then said it was a stupid name. I was looking at some papers from years ago. I found one that said I was going to adopt this girl called Cleffa as a school project thing. The back door was twisted later and I got Dad to fix it."
"1759"	"(2007-12-03 (16)) I was reading something about dreams. A question was something about a ""tanned Eugene"" and I was like ""What the hell?"". The answer said they needed ""a Eugene"" to answer properly."
"1760"	"(2007-12-03 (16)) I was watching Grey's Anatomy and there was a recap of the previous episode. It showed Seth Green, Gale Harold and Sandra Oh."
"1761"	"(2007-12-04 (16)) I was at school to finish uncompleted work. I was in the old S+E classroom, but it was different. We were doing math work. People brought in these books and it said something about ""physics mark"" on the front. Eugene was there, as were Elijah and Autumn. I had the Intro Calc book without the cover. Autumn wanted to look so I sat next to her. I was also eating cereal and had my laptop. I was listening to Shake the Disease. Autumn said she loved Queen, and I said I didn't have much Queen stuff on my laptop and that I had all the albums on my computer but it died. This book had stuff about the sun and the core. There were pictures of the sun in the middle of the Earth at night and day."
"1762"	"(2007-12-04 (16)) I climbed up this tree and ended up on the roof of this guy's house. He had several little buildings that were his house. Something happened earlier and this building had blown up and killed his wife and he blamed me for it. He saw me on the building and I fell off. He was trying to kill me. He looked like Jack Nicholson."
"1763"	"(2007-12-04 (16)) Dmitri had a birthday party. I found about it the next day. Daryl, Selena, Samantha, a made up girl called Toni and some others went to it. I was annoyed that he didn't invite me."
"1764"	"(2007-12-04 (16)) I was outside somewhere and there was competition on. I went to this place to leave, which was a hotel sort of thing. This Asian lady owned it and she showed me the bedroom. It was small but nice and the bed had a really nice blanket. I text Mom and told her I was at The Dolphin [watched 1408 the other day] . Mom came and I couldn't find my phone battery. We looked everywhere."
"1765"	"(2007-12-05 (16)) I was watching Mumford, but it was different. He was in a shop and went up to this black guy and said hello. There was a review that said they lagged for ""seven reasons"". One was bad quality, another was boring. It said he didn't finish saying stuff for example, ""My name -- Mumford"". Sometimes it jumped around and random stuff happened. I agreed."
"1766"	"(2007-12-05 (16)) For some reason I was walking in the forest with Ezra, Scott Lowell and someone else. Scott and I were going out but no-one knew this. I was walking behind him and stepping in his foot prints, which were really big. We had had sex and I was thinking about me having sex with this 'bad guy' who I had had sex with. Scott didn't know though. Ezra asked the person he was with, who was an African guy, for some rings. I didn't want him getting Scott to put them on because they are gross."
"1767"	"(2007-12-05 (16)) I was at a shop with a friend of mine. We were mucking around and following these two guys. I was shopping and I went to the chocolate section. They were saying the names of songs, including Counting the Beat and Starting Over. I went to the checkout and the lady put some paper in the bag and I said it was my dream. She looked at me weird. We had a movie ticket to see A Good Heart, which was a movie, but the song was playing too. When I left, the lady was on the phone and I expected it was with the police, because she thought I was shifty. I went to this other shop. I had salty fingers and I wheeled Poppers in. Nana was saying that Poppa fought like a dog and that he had learned from Fido."
"1768"	"(2007-12-06 (16)) I was at school. Ezra asked me where SS10 was. I told him and went into my class. I checked what class I had and realized it was Accounting. I hadn't been in the classroom before. I saw Bradley and Eugene there. Scarlett sat next to me. Melodie was a little while up from me. The teacher came and I got up to get a pen out of my bag and she wouldn't let me. We had to press down on the paper with these coloured textas which made rays. I marked them all with a pen first and then I wanted free time. Everyone finished eventually. I forgot to write down my dream."
"1769"	"(2007-12-06 (16)) I was playing Super Mario Galaxy. I had to run around to get a mushroom of Mario, and Luigi had to get a mushroom of Luigi. Then they were 'real' and started falling. I was getting coins and grabbed the pull star. Yoshi helped them at one point and some of it was glitchy."
"1770"	"(2007-12-06 (16)) There was an evil me who could heal and turn into a mini, fast tornado. It turned into the tornado and was chasing me. There were two Mom's as well. One was in the pickup and the other in the car. I got into the car and told her to go but she lagged so I went to the Mighty. I came back later but she still lagged. Then Dad and Ezra were there and he said he'd go [wherever I was going] but then Mom said she will. So Dad left and then Mom took off the street and pulled into a house. I got into the Mighty and drove up there (I didn't know what I was doing though) and finally managed it. I knocked on the door and a lady answered. I went in and saw Mom sitting down. The house was really nice and had a neat, modern style but was mostly white. Then Calvin and I were in this queue to get some sort of animal. He was ahead of me in the line. Some guy had a toad. He was going through his order ""cranberry, apples, cinnamon, pecan, nut, date nut"" then I said ""lemon poppy seed muffin!"" and called Calvin. He came and saw. As we were leaving all these cats were on the steps and some were in cages. They all looked like Gizmo."
"1771"	"(2007-12-07 (16)) I was watching a comedy show thing. It was in a bar and Rik Mayall and Adrian Edmondson were in it. It was made in 1987. There was a girl and they were making people 'turn' into Ringo Starr - their faces would go green and look a bit like Ringo. The first time, the girl freaked and then was like ""It's so ugly!"". Then I was there and she said I turned into him and I said ""What?! I'm not doing it, they are!"""
"1772"	"(2007-12-07 (16)) I was at Nana's. I was typing up my dreams and Dad said I had three days to finish because of a deadline. He had recently sold his camera and other stuff (he was buying stuff and returning it). Then we were all chasing after this baby. People were holding it and we had to get it back. Micah (Heroes) got it and was running. He was on the good side. I ran after him to make sure no-one got it. I saw Theodore standing around and I asked him if he was good or bad. Micah was really fast. Ali Larter was there too. Micah through the baby to the main good people and they put it in this barn. I was thinking it wasn't real. Nana pointed out a plane in the sky which was going down and was surrounded with black smoke. Then she said that Ezra was upset and was having the day off school. Ezra was with us later and he explained why he wasn't going to school."
"1773"	"(2007-12-08 (16)) I had this fat octopus thing (except it was a jellyfish). I was at home. I had read that I should put it on a hot stove and then onto the fridge. I did and when it was on the fridge, some of its legs fell off and it shivered. I put it on the breakfast bar and then this orange ball of light appeared inside of it. Then this circular light (surrounding it, like a force field thing) came out of it. I dodged it and asked Dad what it was. He didn't know and told me not to touch it. Ezra came home and walked into it and it said ""Danger"" and that's all that happened. It was some self-defence thing."
"1774"	"(2007-12-09 (16)) Ezra and I had tapeworm or something. It was supposed to be transmitted through sex and I was like ""What the hell? I never did that with Ezra!""."
"1775"	"(2007-12-09 (16)) Some kid dreamt when he was awake. He was calling out what he was seeing and he showed this girl an apple that when he ate it, he would dream. He called out two celebrities then he said Lisa Kudrow. I was thinking that they were all from Friends, but they weren't really."
"1776"	"(2007-12-10 (16)) Mom, Darren and I were in a car. There was one of those things which go down to stop people going through. It hit the back of our car and screwed it up. It landed on the side of the road. This other car came past and got chopped in half. I realized what was going to happen and cried out. The people died and this other drove by and ignored us. Later, we were hanging around. Mom left but Darren stayed. I went to get a cord out of the car."
"1777"	"(2007-12-10 (16)) Jillian and I were at 'school'. We had to go outside and throw water balloons at each other. There were also holes and they came out of them and we had to miss them. There were little and big water balloons but only the big ones counted. Seth Green came out and one point and I threw a water balloon at his foot. We went inside and she went to get our scores and I dried off in front of a fire. A teacher told me to apologize to Seth Green and I was wondering why. After we threw the last balloon (and I won) these two teachers thought we might have lied. I asked ""Aren't there cameras?"". There was a Runescape poster and Jillian said it sucks and I said it owns."
"1778"	"(2007-12-11 (16)) I looked out the games room window and saw Kiki with her kitten. She skulked away behind the shed, so I quickly went outside. The kitten was near the cage, which I'd left unlocked and two other kittens (including the black one) had gotten out. There was a hole in the cage and the kittens were climbing out. I put them all back. Mom came later and I took everything out of the cage and Mom put clean carpet in."
"1779"	"(2007-12-11 (16)) I was at a shop. People from school were standing in a circle throwing a ball. Calvin and Samantha were next to me and Chriss was next to Samantha. It got to a couple of us. Chriss had thrown a ball at me earlier and I caught it, but thought he was Eugene. Ezra and I were then playing a live Popomundo and we had to walk around and ""be the hits of 1973+"". Mom was getting us Baskins & Robbins and I got choc chip cookie dough."
"1780"	"(2007-12-11 (16)) I told Calvin that I was getting a new computer and asked for my Sims 2 games. He said I could come over and play Sims 2 with him and I was like ""no""."
"1781"	"(2007-12-12 (16)) This guy was a spy and he got taken by the bad guys, but this was expected and the good guys were watching."
"1782"	"(2007-12-12 (16)) Mom took me the shop and I was looking for this nice ice-cream. She was going to make butter chicken for dinner and I was complaining because I didn't really like it that much."
"1783"	"(2007-12-12 (16)) I went to 'school'. No-one I knew was there. This guy had a crane and was making this blow-up dude dance in a tree. This guy who looked like David Anders and this other guy had met earlier. The other guy was going out with this other guy but he was telling the David Anders look-alike that he was in love with him. They fought and David fell off the edge of this cliff type of thing and the guy grabbed him and there was a shiny thing on his back. He turned robot like and saved the guy (he was a robot). Dad was using the crane later. The Spice Girls were using the crane for a show. Baby Spice had pigtails and this girl commented on them."
"1784"	"(2007-12-12 (16)) Mom brought over my new computer early. She asked if I wanted her to set it up and I said no because I had to put it under my desk."
"1785"	"(2007-12-12 (16)) I got my Biology results back. It was in three parts. For the first part of the exam I got 97%, second part I got 17% and the last part I got 96%."
"1786"	"(2007-12-13 (16)) I went to some place with Dad and I ordered chocolate chip pancakes with chocolate sauce (which meant chocolate ice-cream). When it was delivered it was a small piece of something and it had corn in it. I said I couldn't complain and Dad wouldn't complain for me. There was something to do with David Anders."
"1787"	"(2007-12-13 (16)) I was watching something with Adrian Edmondson and Rik Mayall. I don't remember anything but Adrian was laughing."
"1788"	"(2007-12-14 (16)) Ron Rifkin was talking to someone. This guy was talking to this girl. I don't remember what happened but Malcolm McDowell turned into the aforementioned guy. He was known for being good at something."
"1789"	"(2007-12-14 (16)) I was watching Gossip Girl for some reason. Blair was doing something and said her name was Leighton Meester. I told Ezra that was her real name. There were two guys and one was David Lee Smith and the other was made-up. I liked the made-up guy and he liked me. They made this funny face with their mouths open. I tried to take a photo but it took a while and they got bored and left. They were taking off their pants later to put a shirt on and were holding onto the rail of the stairs."
"1790"	"(2007-12-14 (16)) I was going down a path on a water balloon, which was three years old. Ezra, Dad and others came down on these big balls and I wanted that instead and my balloon rolled off and broke."
"1791"	"(2007-12-14 (16)) I was at Nana's. This girl and guy were there and we were related to them. I asked their names because I had dreamt about them before. Dad was there."
"1792"	"(2007-12-15 (16)) I was at this place outside and it was night. I had this job which Chuck (Gossip Girl) had gotten for me. We were at this gate which we had to guard and he gave me a beer. These guys came and they asked me if I wanted to be working here and I said not really. Chuck then was a Jason Bateman look-alike, but didn't really look like him and he said ""Why did I have to roll you!"", which I deciphered as he had to choose someone for something and had rolled a dice. I was arguing with him and we both stormed off together. We were then at this place with computers. He said something about us getting married and I said ""We don't have to get married"" (he figured because we were 'enemies' we would get together). I was trying to make a sandwich."
"1793"	"(2007-12-15 (16)) I was on my Myspace and I had photos of me as a baby. There was one of me when I was 'six'. Dad complained because I looked really fat."
"1794"	"(2007-12-15 (16)) I was playing some game that had Super Mario Galaxy like gravity. For the last bit I had to be really careful. I fell, and then it was real and I was leaving some place. There was water on a bus. Ramona and Tiana and this gay guy were there. There was a party somewhere and people were saying to invite me because Alyssa wasn't coming."
"1795"	"(2007-12-16 (16)) I got my exam/year results back. I got 50% for Intro Calc (which I was extremely confused about) and I got 60% for Chemistry."
"1796"	"(2007-12-16 (16)) I was at Nana's. There was an ostrich with a long, squiggly neck and it walked past and I called it a horse."
"1797"	"(2007-12-16 (16)) There were games somewhere and a bunch of little kids."
"1798"	"(2007-12-17 (16)) Mom and I were out the back. She kept complaining about this ant [she was trying to kill ants yesterday] . Later, we went around the side of the house and he and this female ant turned into people. They were making out in the wood shed. He was kind of ugly. He was also Scottish and came inside. He kept saying how big everything was. He ended up taking a bus somewhere and we had to find him. He went to this big sandy place. Then I think he was an ant again, sometimes. He kept getting under the sand and I was following the hills he made. He killed this guy in a pool and later he killed another guy. I found him and he was small again (but now he was sand). I wet him and he turned into this creature that was mud coloured but was like a see-through cushion. I wet him again and he went darker and went back to being sand. He went to these stars (like in Super Mario Galaxy) and he said it was a portal to a place with awesome technology and stuff. The people he killed came back to life."
"1799"	"(2007-12-18 (16)) There was this murderer bloke and we thought he was coming tonight. Ezra, someone and I shared a room. I slept under this desk so the bloke wouldn't find me. He came and killed the other two, but didn't find me."
"1800"	"(2007-12-18 (16)) I was at Nana's. Uncle Wilbur kept listening to people pee so Nana told me to say ""Mydada"" when I needed to go to the toilet."
"1801"	"(2007-12-19 (16)) I was at some place. There was a house near ours and they were apartment like. I went to the other house. I went in and found my ""dildo"" which was actually the remains of a dead relative/friend. Some lady had sex with it. I stayed with the people sometimes and I went back. I got sick of them and pretended to leave. Later I got my things. This older brother and I went out to see this dog. There were dogs in cages and one cage was open and there was a feral dog. It got out. There was this little shed place. I went to hide but the dog got in and took up all the space (it had like mesh on the outside). I managed to get out, but it kept following me. I managed to run to the road and it got hit by a car. Someone said something about my smell. Later, there was another one. It sniffed me. Then Valerie and Farrah were there and they had orange juice. One of them said ""Anyone want any orange juice?"" and I said ""Ew, it's orange"" and that I only drink water. Then I was in the games room and this dog jumped through the window. I quickly ran to my bedroom and shut the door. The lock wasn't working. I went to my laptop to find out how to get rid of a raged dog. There were two pages of information and something about Johnny Depp. Then I was in a desert. The kittens were revealed to be two Arabic men. They had a gun. We were in this 'pyramid' and we had to activate this thing but we had to be quick or we would get sucked under by this quicksand so I said that I wasn't going to do it."
"1802"	"(2007-12-19 (16)) John Lennon was alive and we were friends. Only a few people knew that he was alive. Someone got suspicious and we had to get this lady to say something to get rid of them. Someone said ""I thought you had a bee sting"" (the wrong answer would have revealed that John was alive) and she said ""Oh yeah, a bee stung me and I fell backwards into some honey"" and I said ""Oh yeah, that was funny"". There was this messy place that people were turning into a shop."
"1803"	"(2007-12-19 (16)) I was watching something with Ezra. Erica Durance was in it and I said that I didn't like her and that she was in Smallville."
"1804"	"(2007-12-20 (16)) I was at this place which had all this stuff about dinosaurs. I was there without a ticket/pass. Ezra and Mom went out through the entrance which was being guarded. I realized that if you went out that way, there was a way to get back in. I went downstairs to this place with food. I got a roll with some money that Mom had given me. Ezra got this really nice choc mint ice-cream and I wanted it but didn't have enough money. If I didn't get the other half of the roll I could afford it. First, they were going to get me to help out by 'painting' eyes on a dinosaur figure. I noticed they were making my roll still and I said ""Why are you making me a roll when I asked for ice-cream?"". They then half made the ice-cream and then no-one wanted to finish it. I complained about it. I had supposedly been in an episode of Grey's Anatomy but I didn't remember. I went on IMDb and they had a photo of this girl who didn't look anything like me. Her birthday was January 25 1979. The people on the message boards thought that something was wrong. It was actually a guy."
"1805"	"(2007-12-20 (16)) I was playing some game (in 'real life') and I was standing on this platform with some other people. There was a monster and we had to shoot it. We defeated it the first time but then it had barriers and we defeated it again, but then it would shoot back at us. I fell at one point, but got back up."
"1806"	"(2007-12-20 (16)) Dad, Ezra and I were in the car. Dad dropped me off at school but I didn't get out of the car. He continued driving and he got to a set of traffic lights and I got out and began walking home."
"1807"	"(2007-12-21 (16)) I was at home except it was different and it wasn't ours. This nice guy owned it and he looked like David Anders and had a Sark (Alias) accent. Two girls and I were staying there. He was in a meeting with these guys and was yelling at them. Later this guy, who was George Harrison, raped one of the girls who looked like Julie Benz. The other girl and I were hiding in my room. I ran into David's bedroom and told him I saw that ""George Harrison was being gay"". He got up and yelled at him and got rid of him. Some time later, he said we had to decide our relationship with him. We were randomly given two choices and mine were marry or lover. I liked him and he confessed to liking me and said he would've given me those two choices even if I hadn't gotten them. I was out the back and there were all these boxes. He said not to open them, but I did anyway. There were body parts in them (chopped and wrapped like in Dexter). I didn't let the other girls see it. I went inside and he was like ""What are you going to choose now? You're not looking for a serial killer"" and I was thinking 'Yeah, but Ted Bundy's pretty hot'. One of the girls didn't want to go out with him. There was a cute chicken. Sometime before, this guy died on a street. An old Asian dude went into, and took over, his body."
"1808"	"(2007-12-21 (16)) I was playing a Sims game and this dragon was going to eat this cats head. I paused it and took a picture, but it was actually video. I ended up at this place and everyone was running away. These dogs were barking and being evil at me. I said to this lady ""usually animals like me""."
"1809"	"(2007-12-21 (16)) Mom, Ezra and I were in the car. It was out of control and I thought we were going to crash but we didn't. We were spinning wildly, though."
"1810"	"(2007-12-22 (16)) Sydney (Alias) was in some tunnel on the ice. Then she was dreaming and it was still at some icy place. Her mother had prevented getting caught at some time, while she was skating? Her family was different and she had two little brothers. They died and then were brought back to life and killed again. In 'real life' Sydney was frozen in the ice."
"1811"	"(2007-12-22 (16)) My neck had been cut so I had to be careful not to open it up. I was then at a school and we had to wear dresses. I was going to say that I couldn't but a teacher said I didn't have to. Then I was in a gym and I was going to join in with sport but then remembered about my knee and got out (they were playing badminton and ping pong). I was in a class. Autumn was going to sit next to me, but moved over to the back. Later, I grabbed a newspaper to get a discount on a game. Dad was in the car. We picked up Ezra and Emery and they were in some play."
"1812"	"(2007-12-22 (16)) I was watching a movie and Stanley Kubrick was directing it. It was set out the back of Nana's. I was discussing the movie with Stanley Kubrick and he asked me how pretty I thought the main character, Joanne, was out of 10. I said a 3. I was then taking over as the main character and it was real. Her boyfriend (now mine and I didn't like him) took me and it was raining. The rain was dangerous so he took me to the granny flat which was made of metal. I slipped down the path. Poppa and others were in the garage. Simba and some other cats were in the room. I was telling Ezra about Duck Soup and how everything the main character says is funny."
"1813"	"(2007-12-22 (16)) I was in my room on my laptop and I was listening to Apologize for some reason."
"1814"	"(2007-12-23 (16)) It was olden day western setting. People had southern accents. This guy next door to these people was related to this other guy and wanted to buy out his property. He found out he was selling it and they were arguing. The guy's wife and kid overheard the conversation so he killed them, but the wife was ok so she was sent to some place where she had to dance. I was then there but I needed to pee so I went to the toilet and before I could get my pants down this tall guy came and I said ""I'm just going to the toilet, I didn't kill a thing"". He said ""Didn't kill a thing"" and then shot 'me'. Then I was somewhere and they sent us photos of them killing our pets. I only remember seeing Tinkerbell and Spaceman though. I was really upset. Mom, Ezra and I were staying at some place. People from House of 1000 Corpses lived next door. Otis was playing Scrabble. We were going to sleep."
"1815"	"(2007-12-23 (16)) I was out the front and I saw Jack Osbourne walking next door and I remembered that they lived next door to us. Later, Sharon came out and I said ""you don't come out much anymore, not that I'm ever outside"". She said something about Ozzy being away. Later, I was at school. Calvin was acting weird. We went to this place outside and Margarita came and wanted to talk to him. I was wondering why and was yelling at her because she was a stupid loser. She was like ""I'm not doing anything to you, you're a loser"" etc. I said stuff about what her and her friends said and did to me etc. Then she and Calvin began talking and he started crying and said it had been hard for him since he came out. I was thinking 'huh?'. She comforted him and I was wondering why he told everyone else but not me. Then I was thinking that I was right about just picking the loser females to like and was thinking of Sabrina and Mariah."
"1816"	"(2007-12-24 (16)) I was watching a talk show and the host was Joshua Jackson, who was very gay and looked like he did in Cruel Intentions. Scott Lowell was his guest. Joshua wasn't funny at all and the audience was silent. I was thinking 'how the hell is this on?'. He said something about ""Jimmy Jackson"" and reached over to Scott and said ""Ooh! I said his name!"" and giggled. Then he said something about his wife and sobbed. I was reading a review and Scott comforted him and they were saying stuff about life and the director knew what they were doing and everyone seemed sad. I thought they were going to say that Scott had tried to kill himself."
"1817"	"(2007-12-27 (16)) There were zombies. I went into this deli thing with a bunch of people. I went to tell the manager that we should close the door. The manager was Samuel L. Jackson. He didn't want to close the door, but did anyway."
"1818"	"(2007-12-27 (16)) I was driving with a guy and a girl. I liked the guy. There were zombies, and he had picked up supplies from a shop earlier. We found this other town and there weren't any zombies around. We went into a shop and there were people inside. I asked if there were any zombies around. They said that there were a few. We got a trolley and got heaps of water. The girl stayed with the trolley. I looked for an esky to keep the water in. I told someone to get something 'fun'. I got rollerblades, notebooks, pens and the last issue of That's Life. Then Mom was there and she said she was buying pencils. There was a crash and I went to the trolley. It had been trapped in a little room with the girl on the other side. I was trying to ask what happened and then the zombies got her. I told people to shoot the zombies when they came through. I found the guy we were with and we ran."
"1819"	"(2007-12-27 (16)) Calvin, Mariah, Genevieve and others were doing a project for media. They had fully done up this place to be the setting. I asked if it was a big project and told them it was a waste of time if it was only a small one. Darren was there too. I was then at this house and Ramona was there. We went out the back and I was talking to her. Dad was there."
"1820"	"(2007-12-28 (16)) I was at this place with Calvin. We had to write down some thing for a future story. I couldn't think of anything. I started doing it and used a picture of Penn Badgley for a character. The photo looked more like Gale Harold. The teacher was annoyed at me. Sometimes Calvin was Charlene. I started writing a plot outline for the story, which again annoyed the teacher. I was then at Nana's and she said Easter eggs were in the study, which was in Poppers's room. They were little ones so I took two bigger, hollow eggs from the hall. I hid in this room and this guy saw me. I think Mom came to look for me later. I hid in a cupboard which had clothes in it."
"1821"	"(2007-12-29 (16)) I was in my room. Somehow I realized it was a dream and everything was vivid. I then wished my nails black for some reason, but they weren't complete so I did it myself. I then went out the back and instead of unlocking the door, I just made it unlocked. Ezra went behind the shed and so I pulled it back to get through. He found this lump of cookies and cream ice-cream and I grabbed a bit out and was eating it. Then Ezra turned the lump over and there was a cut out cube full of big maggots. I spat out my ice-cream. After, I 'woke' up and was talking to Dad and I had been talking in my sleep. The back door was also unlocked."
"1822"	"(2007-12-29 (16)) I was at school. These people asked me if ""Jonathan"" had asked me to this dance. I was like ""Who the hell is Jonathan?"". They said he liked me and pointed him out. He was small and ugly. I was talking to him later. Later still, I was at the car park and I saw Eugene. I went into the school again and I got lost. There were elevators."
"1823"	"(2007-12-29 (16)) I went to this place and we were supposed to have costumes. Dad was there. I was thinking about David Anders."
"1824"	"(2007-12-29 (16)) Something happened and Godzilla was real. He was different though. I went into this shop with a fortune teller lady to hide. He was after me. I was running through the shop aisles. He found me and I ran with others and hid under this log thing. He wanted this kid under there too. We were face to face with him and I was hoping he wouldn't kill us."
"1825"	"(2007-12-29 (16)) I was at this place that we went to regularly. There were a bunch of different obstacles. One was this turning platform and you had to jump to the next one and you get food. There was one which would either be this easy thing to get rid of or it would be Godzilla, or a 'snake' (with water and it 'slips'). They would chase you and you could die, but we survived."
"1826"	"(2007-12-30 (16)) I was out the back and the kittens were there. This other kitten came and I pet it and it stayed. Kiki came and let me pet her. Mom was watching from the kitchen window and I was like ""It's Kiki!""."
"1827"	"(2007-12-31 (16)) There were lots of little kittens outside and I gathered them and put them into this giant cage, which had little cages in it. I then saw two crocodiles on top of the shed and a nasty looking one on top of a door. One of the two on the shed, died. Later, it was alive and I was playing with it. I went in the pool and it jumped in after me. Later, Ezra and a friend were near the pool and were going to go for a swim. Then they saw the crocodile and moved away. I said they were friendly. One of the crocodiles reminded me of Kiefer Sutherland."
"1828"	"(2007-12-31 (16)) I was at a shop. I found a notebook and I flicked through it and found a note that I had written on the 6 January 2005. I tried to show Mom but she was busy."
"1829"	"(2008-01-01 (16)) I was watching this movie with Jason Lee in it. I had read that it was about a guy who wasn't interested in women, but was interested in his 10 year old daughter. But I don't think it was. He was driving a car and his daughter (played by Dakota Fanning) was in the back. She said ""Dexter?"" and Jason said ""Yes, that's my name. Dexter Morgan"" and I thought of Michael C. Hall and then that everything Jason Lee was in recently he was called Dexter. I was saying that I know him as Beaver from Dreamcatcher. Her grandma gave her ""shackles"" which were people who ""gave off good vibes""."
"1830"	"(2008-01-02 (16)) I was at school and it was Year 12. We got our timetable but it was confusing. Samantha, Calvin and I were in this room. My bag was small and had orange on it. My first class was in C3, but there were lots of C3's. People were following me to the class, but we finally found it. Eugene was there but he was in the class next door. Our class had to look after Mandy Moore. The teachers were really outgoing and treated us like kids and I knew that I was going to hate this class. Eventually, Mandy came in and the teacher was saying stuff and we had to repeat what he said. The teacher kept calling her Audrey. She went to her room and we were downstairs. This lady blew a party thing in my face and asked what was wrong. We were all standing in this line and Evelyn was in front of me. I moved a chair and left the line. Once everyone left, I got my bag and left. I realized it was a dream so I said ""No-one can see me"". I got to the front office and asked the lady how to read the timetable. She said something and then ""now you wanna get out of a draft"". I made her forget everything. This other lady had this alien thing. I gave her this ""love yourself"" card. She gave me a thank you one. Someone came in and I made him walk off. It was Carson and I was glad it wasn't Eugene."
